,0
5682,"{'temperature_2m': 26.0, 'relative_humidity_2m': 33, 'windspeed_10m': 19.5, 'apparent_temperature': 23.7}"
5683,"{'temperature_2m': 22.6, 'relative_humidity_2m': 76, 'windspeed_10m': 11.8, 'apparent_temperature': 23.9}"
5684,"{'temperature_2m': 26.8, 'relative_humidity_2m': 51, 'windspeed_10m': 19.9, 'apparent_temperature': 26.0}"
5685,"{'temperature_2m': 23.4, 'relative_humidity_2m': 44, 'windspeed_10m': 11.2, 'apparent_temperature': 23.9}"
5686,"{'temperature_2m': 25.9, 'relative_humidity_2m': 57, 'windspeed_10m': 19.5, 'apparent_temperature': 25.5}"
5687,"{'temperature_2m': 27.7, 'relative_humidity_2m': 48, 'windspeed_10m': 21.7, 'apparent_temperature': 27.6}"
5688,"{'temperature_2m': 28.5, 'relative_humidity_2m': 65, 'windspeed_10m': 13.5, 'apparent_temperature': 31.6}"
5689,"{'temperature_2m': 23.9, 'relative_humidity_2m': 72, 'windspeed_10m': 15.7, 'apparent_temperature': 24.7}"
5690,"{'temperature_2m': 23.9, 'relative_humidity_2m': 72, 'windspeed_10m': 15.7, 'apparent_temperature': 24.7}"
5691,"{'temperature_2m': 25.9, 'relative_humidity_2m': 49, 'windspeed_10m': 15.9, 'apparent_temperature': 25.0}"
5692,"{'temperature_2m': 24.8, 'relative_humidity_2m': 43, 'windspeed_10m': 11.2, 'apparent_temperature': 23.6}"
5693,"{'temperature_2m': 28.4, 'relative_humidity_2m': 46, 'windspeed_10m': 20.9, 'apparent_temperature': 27.3}"
5694,"{'temperature_2m': 29.9, 'relative_humidity_2m': 22, 'windspeed_10m': 10.9, 'apparent_temperature': 29.2}"
5695,"{'temperature_2m': 26.5, 'relative_humidity_2m': 34, 'windspeed_10m': 6.9, 'apparent_temperature': 27.5}"
5696,"{'temperature_2m': 29.7, 'relative_humidity_2m': 20, 'windspeed_10m': 13.5, 'apparent_temperature': 26.5}"
5697,"{'temperature_2m': 29.7, 'relative_humidity_2m': 20, 'windspeed_10m': 13.5, 'apparent_temperature': 26.5}"
5698,"{'temperature_2m': 20.6, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 19.1}"
