ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,LBW,LBL,EXW,EXL,tournament_id,loser_id,winner_id,match_id
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-01,ATP500,Outdoor,Hard,1st Round,3,Daniel T.,Coric B.,127.0,14.0,424.0,2130.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.5,1.18,5.65,1.17,5.7,1.24,4.88,1.18,,,,,Tokyo_ATP500_2019,106432,106121,Tokyo_ATP500_2019_106121_106432
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-01,ATP500,Outdoor,Hard,1st Round,3,Simon G.,Andujar P.,50.0,52.0,1035.0,1025.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.83,1.83,2.01,1.88,2.05,1.91,1.94,1.85,,,,,Tokyo_ATP500_2019,104665,104468,Tokyo_ATP500_2019_104468_104665
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-01,ATP500,Outdoor,Hard,1st Round,3,Albot R.,Krajinovic F.,45.0,49.0,1087.0,1043.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.2,1.74,2.37,1.77,2.21,1.66,,,,,Tokyo_ATP500_2019,105936,105430,Tokyo_ATP500_2019_105430_105936
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-01,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Popyrin A.,1.0,94.0,9865.0,596.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.08,9.32,1.11,9.75,1.09,7.27,,,,,Tokyo_ATP500_2019,200615,104925,Tokyo_ATP500_2019_104925_200615
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-01,ATP500,Outdoor,Hard,1st Round,3,Thompson J.,Londero J.I.,56.0,59.0,1008.0,997.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.52,2.71,1.54,2.9,1.47,2.65,,,,,Tokyo_ATP500_2019,106228,111442,Tokyo_ATP500_2019_111442_106228
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-01,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Kecmanovic M.,32.0,51.0,1355.0,1033.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.5,2.75,1.51,3.0,1.42,2.85,,,,,Tokyo_ATP500_2019,200175,133430,Tokyo_ATP500_2019_133430_200175
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,1st Round,3,Goffin D.,Carreno Busta P.,15.0,39.0,2055.0,1192.0,1.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.61,2.2,1.59,2.5,1.75,2.5,1.62,2.29,,,,,Tokyo_ATP500_2019,105807,105676,Tokyo_ATP500_2019_105676_105807
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,1st Round,3,Millman J.,Mannarino A.,80.0,43.0,691.0,1101.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.0,1.73,2.22,1.89,2.25,1.71,2.13,,,,,Tokyo_ATP500_2019,105173,105357,Tokyo_ATP500_2019_105357_105173
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,1st Round,3,Harris L.,De Minaur A.,99.0,25.0,574.0,1520.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,4.5,1.18,4.7,1.22,5.5,1.25,4.77,1.18,,,,,Tokyo_ATP500_2019,200282,144750,Tokyo_ATP500_2019_144750_200282
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,2nd Round,3,Uchiyama Y.,Albot R.,136.0,45.0,407.0,1087.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.61,2.36,1.67,2.4,1.78,2.19,1.67,,,,,Tokyo_ATP500_2019,105430,106034,Tokyo_ATP500_2019_106034_105430
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Soeda G.,1.0,133.0,9865.0,412.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.03,18.33,1.05,19.25,1.03,13.19,,,,,Tokyo_ATP500_2019,104424,104925,Tokyo_ATP500_2019_104925_104424
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,2nd Round,3,Opelka R.,Simon G.,53.0,50.0,1014.0,1035.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.89,2.01,1.91,2.1,1.81,1.99,,,,,Tokyo_ATP500_2019,104468,124187,Tokyo_ATP500_2019_124187_104468
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-02,ATP500,Outdoor,Hard,2nd Round,3,Pouille L.,Nishioka Y.,24.0,77.0,1520.0,719.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.82,2.1,1.85,2.15,1.77,2.03,,,,,Tokyo_ATP500_2019,106415,106298,Tokyo_ATP500_2019_106298_106415
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-03,ATP500,Outdoor,Hard,2nd Round,3,Daniel T.,Thompson J.,127.0,56.0,424.0,1008.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.54,1.58,2.6,1.64,2.43,1.55,,,,,Tokyo_ATP500_2019,111442,106121,Tokyo_ATP500_2019_106121_111442
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-03,ATP500,Outdoor,Hard,2nd Round,3,Millman J.,Harris L.,80.0,99.0,691.0,574.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.51,1.61,2.56,1.54,2.45,,,,,Tokyo_ATP500_2019,144750,105357,Tokyo_ATP500_2019_105357_144750
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-03,ATP500,Outdoor,Hard,2nd Round,3,Goffin D.,Shapovalov D.,15.0,32.0,2055.0,1355.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.87,2.04,1.87,2.1,1.78,2.02,,,,,Tokyo_ATP500_2019,133430,105676,Tokyo_ATP500_2019_105676_133430
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-03,ATP500,Outdoor,Hard,2nd Round,3,Chung H.,Cilic M.,143.0,30.0,383.0,1410.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.75,1.4,2.62,1.56,2.78,1.57,2.63,1.48,,,,,Tokyo_ATP500_2019,105227,111202,Tokyo_ATP500_2019_111202_105227
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-04,ATP500,Outdoor,Hard,Quarterfinals,3,Opelka R.,Uchiyama Y.,53.0,136.0,1014.0,407.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.58,2.57,1.58,2.78,1.51,2.55,,,,,Tokyo_ATP500_2019,106034,124187,Tokyo_ATP500_2019_124187_106034
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-04,ATP500,Outdoor,Hard,Quarterfinals,3,Millman J.,Daniel T.,80.0,127.0,691.0,424.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.38,3.41,1.5,3.41,1.38,3.04,,,,,Tokyo_ATP500_2019,106121,105357,Tokyo_ATP500_2019_105357_106121
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-04,ATP500,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Pouille L.,1.0,24.0,9865.0,1520.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.13,7.54,1.14,7.75,1.11,6.46,,,,,Tokyo_ATP500_2019,106298,104925,Tokyo_ATP500_2019_104925_106298
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-04,ATP500,Outdoor,Hard,Quarterfinals,3,Goffin D.,Chung H.,15.0,143.0,2055.0,383.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.53,2.74,1.61,2.95,1.48,2.63,,,,,Tokyo_ATP500_2019,111202,105676,Tokyo_ATP500_2019_105676_111202
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-05,ATP500,Outdoor,Hard,Semifinals,3,Millman J.,Opelka R.,80.0,53.0,691.0,1014.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.04,1.88,2.1,1.96,2.02,1.8,,,,,Tokyo_ATP500_2019,124187,105357,Tokyo_ATP500_2019_105357_124187
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-05,ATP500,Outdoor,Hard,Semifinals,3,Djokovic N.,Goffin D.,1.0,15.0,9865.0,2055.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,6.79,1.16,6.79,1.13,5.95,,,,,Tokyo_ATP500_2019,105676,104925,Tokyo_ATP500_2019_104925_105676
58,Tokyo,Rakuten Japan Open Tennis Championships,2019-10-06,ATP500,Outdoor,Hard,The Final,3,Djokovic N.,Millman J.,1.0,80.0,9865.0,691.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.05,15.68,1.06,15.75,1.04,11.69,,,,,Tokyo_ATP500_2019,105357,104925,Tokyo_ATP500_2019_104925_105357
59,Shanghai,Shanghai Masters,2019-10-06,Masters 1000,Outdoor,Hard,1st Round,3,Basilashvili N.,Albot R.,26.0,47.0,1440.0,1092.0,4.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.25,1.75,2.21,1.75,2.4,1.62,2.29,,,,,Shanghai_Masters 1000_2019,105430,105932,Shanghai_Masters 1000_2019_105932_105430
59,Shanghai,Shanghai Masters,2019-10-06,Masters 1000,Outdoor,Hard,1st Round,3,Sousa J.,Krajinovic F.,63.0,60.0,916.0,963.0,2.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.83,1.83,1.91,2.0,2.1,2.0,1.94,1.86,,,,,Shanghai_Masters 1000_2019,105936,105311,Shanghai_Masters 1000_2019_105311_105936
59,Shanghai,Shanghai Masters,2019-10-06,Masters 1000,Outdoor,Hard,1st Round,3,Fritz T.,Verdasco F.,29.0,41.0,1385.0,1170.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.0,1.93,1.98,1.93,2.08,1.83,1.97,,,,,Shanghai_Masters 1000_2019,104269,126203,Shanghai_Masters 1000_2019_126203_104269
59,Shanghai,Shanghai Masters,2019-10-06,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Zhang Zh.,34.0,179.0,1243.0,278.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.31,3.81,1.35,3.99,1.31,3.46,,,,,Shanghai_Masters 1000_2019,111190,128034,Shanghai_Masters 1000_2019_128034_111190
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Norrie C.,Simon G.,64.0,49.0,910.0,1035.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.95,1.95,2.01,2.0,1.89,1.9,,,,,Shanghai_Masters 1000_2019,104468,111815,Shanghai_Masters 1000_2019_111815_104468
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Cilic M.,46.0,25.0,1095.0,1455.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.15,1.41,3.3,1.42,3.08,1.37,,,,,Shanghai_Masters 1000_2019,105227,105077,Shanghai_Masters 1000_2019_105077_105227
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Tiafoe F.,36.0,51.0,1220.0,1015.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.61,2.49,1.63,2.75,1.51,2.55,,,,,Shanghai_Masters 1000_2019,126207,133430,Shanghai_Masters 1000_2019_133430_126207
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Querrey S.,12.0,45.0,2280.0,1100.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.18,1.77,2.2,1.85,2.05,1.77,,,,,Shanghai_Masters 1000_2019,105023,104926,Shanghai_Masters 1000_2019_104926_105023
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Pospisil V.,Schwartzman D.,248.0,16.0,184.0,1995.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.45,1.36,3.5,1.4,3.16,1.35,,,,,Shanghai_Masters 1000_2019,106043,105577,Shanghai_Masters 1000_2019_105577_106043
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Cecchinato M.,23.0,69.0,1553.0,845.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.73,2.24,1.75,2.45,1.67,2.19,,,,,Shanghai_Masters 1000_2019,106065,105332,Shanghai_Masters 1000_2019_105332_106065
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Garin C.,Cuevas P.,32.0,48.0,1262.0,1078.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.19,1.76,2.25,1.8,2.11,1.72,,,,,Shanghai_Masters 1000_2019,104655,106426,Shanghai_Masters 1000_2019_106426_104655
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,Edmund K.,71.0,42.0,835.0,1165.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.88,2.02,2.06,2.05,1.91,1.89,,,,,Shanghai_Masters 1000_2019,106378,104871,Shanghai_Masters 1000_2019_104871_106378
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Sonego L.,11.0,55.0,2375.0,1000.0,7.0,5.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.4,1.31,3.84,1.34,4.0,1.29,3.61,,,,,Shanghai_Masters 1000_2019,132283,104792,Shanghai_Masters 1000_2019_104792_132283
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Murray A.,Londero J.I.,289.0,56.0,147.0,997.0,2.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.4,1.33,3.64,1.34,4.0,1.29,3.56,,,,,Shanghai_Masters 1000_2019,106228,104918,Shanghai_Masters 1000_2019_104918_106228
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Kukushkin M.,Kecmanovic M.,57.0,50.0,996.0,1033.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.2,1.75,2.26,1.8,2.12,1.71,,,,,Shanghai_Masters 1000_2019,200175,105062,Shanghai_Masters 1000_2019_105062_200175
59,Shanghai,Shanghai Masters,2019-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Zhang Ze.,37.0,179.0,1192.0,278.0,6.0,3.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.08,8.0,1.12,7.6,1.13,8.0,1.1,7.11,,,,,Shanghai_Masters 1000_2019,105585,105807,Shanghai_Masters 1000_2019_105807_105585
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Pouille L.,Li Z.,22.0,231.0,1600.0,205.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.11,6.5,1.12,7.58,1.14,7.77,1.1,6.83,,,,,Shanghai_Masters 1000_2019,104810,106298,Shanghai_Masters 1000_2019_106298_104810
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Opelka R.,Lajovic D.,40.0,31.0,1178.0,1306.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.57,2.59,1.57,2.91,1.5,2.59,,,,,Shanghai_Masters 1000_2019,105583,124187,Shanghai_Masters 1000_2019_124187_105583
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Rublev A.,Coric B.,33.0,15.0,1261.0,2130.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.72,2.26,1.74,2.4,1.66,2.21,,,,,Shanghai_Masters 1000_2019,106432,126094,Shanghai_Masters 1000_2019_126094_106432
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Isner J.,De Minaur A.,17.0,24.0,1895.0,1520.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.03,1.88,2.2,1.96,2.02,1.79,,,,,Shanghai_Masters 1000_2019,200282,104545,Shanghai_Masters 1000_2019_104545_200282
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Millman J.,Pella G.,58.0,21.0,991.0,1655.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.71,2.27,1.91,2.27,1.75,2.07,,,,,Shanghai_Masters 1000_2019,105550,105357,Shanghai_Masters 1000_2019_105357_105550
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Berrettini M.,Struff J.L.,13.0,38.0,2221.0,1190.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.58,2.56,1.58,2.7,1.51,2.55,,,,,Shanghai_Masters 1000_2019,105526,126610,Shanghai_Masters 1000_2019_126610_105526
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Bublik A.,19.0,54.0,1719.0,1004.0,7.0,6.0,4.0,0.0,,,,,,,1.0,0.0,Retired,1.72,2.0,1.75,2.21,1.8,2.3,1.72,2.12,,,,,Shanghai_Masters 1000_2019,122330,200000,Shanghai_Masters 1000_2019_200000_122330
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Gasquet R.,14.0,52.0,2190.0,1015.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.4,3.22,1.41,3.5,1.34,3.22,,,,,Shanghai_Masters 1000_2019,104755,105676,Shanghai_Masters 1000_2019_105676_104755
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,2nd Round,3,Basilashvili N.,Paire B.,26.0,23.0,1440.0,1553.0,6.0,4.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.66,2.1,1.66,2.37,1.76,2.37,1.7,2.14,,,,,Shanghai_Masters 1000_2019,105332,105932,Shanghai_Masters 1000_2019_105932_105332
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Monfils G.,34.0,11.0,1243.0,2375.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,3.21,1.4,3.27,1.5,2.89,1.41,,,,,Shanghai_Masters 1000_2019,104792,128034,Shanghai_Masters 1000_2019_128034_104792
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Ramos-Vinolas A.,3.0,46.0,7130.0,1095.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.09,9.68,1.11,9.68,1.09,7.52,,,,,Shanghai_Masters 1000_2019,105077,103819,Shanghai_Masters 1000_2019_103819_105077
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,2nd Round,3,Pospisil V.,Sousa J.,248.0,63.0,184.0,916.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.83,2.09,1.87,2.17,1.79,2.01,,,,,Shanghai_Masters 1000_2019,105311,105577,Shanghai_Masters 1000_2019_105577_105311
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,2nd Round,3,Fognini F.,Murray A.,12.0,289.0,2280.0,147.0,7.0,6.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.66,2.1,1.81,2.12,1.81,2.2,1.72,2.11,,,,,Shanghai_Masters 1000_2019,104918,104926,Shanghai_Masters 1000_2019_104926_104918
59,Shanghai,Shanghai Masters,2019-10-08,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Norrie C.,4.0,64.0,4965.0,910.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.11,7.91,1.23,8.25,1.12,6.18,,,,,Shanghai_Masters 1000_2019,111815,106421,Shanghai_Masters 1000_2019_106421_111815
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Auger-Aliassime F.,7.0,19.0,3630.0,1719.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.43,3.07,1.45,3.1,1.41,2.88,,,,,Shanghai_Masters 1000_2019,200000,126774,Shanghai_Masters 1000_2019_126774_200000
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Berrettini M.,Garin C.,13.0,32.0,2221.0,1262.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.24,4.53,1.33,4.65,1.24,4.11,,,,,Shanghai_Masters 1000_2019,106426,126610,Shanghai_Masters 1000_2019_126610_106426
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Pouille L.,17.0,22.0,1895.0,1600.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.48,2.88,1.58,3.05,1.46,2.71,,,,,Shanghai_Masters 1000_2019,106298,104545,Shanghai_Masters 1000_2019_104545_106298
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Opelka R.,10.0,40.0,2575.0,1178.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.68,2.32,1.71,2.38,1.62,2.29,,,,,Shanghai_Masters 1000_2019,124187,105138,Shanghai_Masters 1000_2019_105138_124187
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Fritz T.,9.0,29.0,2945.0,1385.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.57,2.59,1.57,2.9,1.48,2.65,,,,,Shanghai_Masters 1000_2019,126203,111575,Shanghai_Masters 1000_2019_111575_126203
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Chardy J.,6.0,71.0,4185.0,835.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.27,4.23,1.31,4.6,1.26,3.87,,,,,Shanghai_Masters 1000_2019,104871,100644,Shanghai_Masters 1000_2019_100644_104871
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Millman J.,33.0,58.0,1261.0,991.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.52,2.73,1.52,2.85,1.47,2.66,,,,,Shanghai_Masters 1000_2019,105357,126094,Shanghai_Masters 1000_2019_126094_105357
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Goffin D.,Kukushkin M.,14.0,57.0,2190.0,996.0,6.0,2.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.22,4.0,1.27,4.27,1.27,4.4,1.23,4.12,,,,,Shanghai_Masters 1000_2019,105062,105676,Shanghai_Masters 1000_2019_105676_105062
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Shapovalov D.,1.0,36.0,10365.0,1220.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.08,9.8,1.12,11.86,1.08,7.82,,,,,Shanghai_Masters 1000_2019,133430,104925,Shanghai_Masters 1000_2019_104925_133430
59,Shanghai,Shanghai Masters,2019-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Carreno Busta P.,5.0,37.0,4915.0,1192.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,3.12,1.5,3.13,1.43,2.82,,,,,Shanghai_Masters 1000_2019,105807,106233,Shanghai_Masters 1000_2019_106233_105807
59,Shanghai,Shanghai Masters,2019-10-10,Masters 1000,Outdoor,Hard,3rd Round,3,Fognini F.,Khachanov K.,12.0,9.0,2280.0,2945.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.97,1.47,3.0,1.5,2.8,1.43,,,,,Shanghai_Masters 1000_2019,111575,104926,Shanghai_Masters 1000_2019_104926_111575
59,Shanghai,Shanghai Masters,2019-10-10,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Pospisil V.,4.0,248.0,4965.0,184.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.07,11.24,1.11,11.24,1.08,7.91,,,,,Shanghai_Masters 1000_2019,105577,106421,Shanghai_Masters 1000_2019_106421_105577
59,Shanghai,Shanghai Masters,2019-10-10,Masters 1000,Outdoor,Hard,3rd Round,3,Berrettini M.,Bautista Agut R.,13.0,10.0,2221.0,2575.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.22,1.8,2.25,1.71,2.14,,,,,Shanghai_Masters 1000_2019,105138,126610,Shanghai_Masters 1000_2019_126610_105138
59,Shanghai,Shanghai Masters,2019-10-10,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Isner J.,1.0,17.0,10365.0,1895.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.09,9.42,1.12,9.75,1.09,7.7,,,,,Shanghai_Masters 1000_2019,104545,104925,Shanghai_Masters 1000_2019_104925_104545
59,Shanghai,Shanghai Masters,2019-10-10,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Hurkacz H.,7.0,34.0,3630.0,1243.0,7.0,5.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,3.0,1.4,3.28,1.42,3.4,1.38,3.04,,,,,Shanghai_Masters 1000_2019,128034,126774,Shanghai_Masters 1000_2019_126774_128034
