ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,LBW,LBL,EXW,EXL,tournament_id,loser_id,winner_id,match_id
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Basilashvili N.,79.0,30.0,711.0,1395.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.42,3.13,1.45,3.25,1.41,2.88,,,,,Kitzbuhel_ATP250_2020,105932,105643,Kitzbuhel_ATP250_2020_105643_105932
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Sinner J.,81.0,74.0,705.0,733.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.73,1.52,3.12,1.52,2.86,1.41,,,,,Kitzbuhel_ATP250_2020,206173,111513,Kitzbuhel_ATP250_2020_111513_206173
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Thompson J.,47.0,63.0,1028.0,829.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.44,3.03,1.44,3.46,1.35,3.15,,,,,Kitzbuhel_ATP250_2020,111442,200175,Kitzbuhel_ATP250_2020_200175_111442
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Ofner S.,13.0,159.0,2265.0,341.0,6.0,2.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,6.31,1.17,6.35,1.14,5.59,,,,,Kitzbuhel_ATP250_2020,124116,106043,Kitzbuhel_ATP250_2020_106043_124116
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Lopez F.,Pella G.,57.0,36.0,908.0,1310.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.5,1.28,3.53,1.35,3.81,1.36,3.38,1.31,,,,,Kitzbuhel_ATP250_2020,105550,103852,Kitzbuhel_ATP250_2020_103852_105550
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Huesler M.A.,Fognini F.,303.0,12.0,139.0,2400.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.26,1.39,3.26,1.4,3.03,1.37,,,,,Kitzbuhel_ATP250_2020,104926,144817,Kitzbuhel_ATP250_2020_144817_104926
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Marterer M.,118.0,337.0,486.0,118.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.82,2.1,1.84,2.15,1.78,2.02,,,,,Kitzbuhel_ATP250_2020,109739,105870,Kitzbuhel_ATP250_2020_105870_109739
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Schwartzman D.,81.0,13.0,705.0,2265.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.62,1.56,2.62,1.6,2.46,1.54,,,,,Kitzbuhel_ATP250_2020,106043,111513,Kitzbuhel_ATP250_2020_111513_106043
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Delbonis F.,47.0,79.0,1028.0,711.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.66,2.1,1.88,2.02,1.88,2.13,1.78,2.02,,,,,Kitzbuhel_ATP250_2020,105643,200175,Kitzbuhel_ATP250_2020_200175_105643
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Huesler M.A.,Lopez F.,303.0,57.0,139.0,908.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.36,1.67,2.37,1.8,2.25,1.64,,,,,Kitzbuhel_ATP250_2020,103852,144817,Kitzbuhel_ATP250_2020_144817_103852
18,Kitzbuhel,Generali Open,2020-09-12,ATP250,Outdoor,Clay,Semifinals,3,Hanfmann Y.,Djere L.,118.0,81.0,486.0,705.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.75,1.98,1.93,2.23,1.93,2.01,1.79,,,,,Kitzbuhel_ATP250_2020,111513,105870,Kitzbuhel_ATP250_2020_105870_111513
18,Kitzbuhel,Generali Open,2020-09-12,ATP250,Outdoor,Clay,Semifinals,3,Kecmanovic M.,Huesler M.A.,47.0,303.0,1028.0,139.0,6.0,2.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.32,3.74,1.34,3.74,1.31,3.36,,,,,Kitzbuhel_ATP250_2020,144817,200175,Kitzbuhel_ATP250_2020_200175_144817
18,Kitzbuhel,Generali Open,2020-09-13,ATP250,Outdoor,Clay,The Final,3,Kecmanovic M.,Hanfmann Y.,47.0,118.0,1028.0,486.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.87,2.04,1.91,2.06,1.83,1.96,,,,,Kitzbuhel_ATP250_2020,105870,200175,Kitzbuhel_ATP250_2020_200175_105870
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Travaglia S.,63.0,87.0,829.0,684.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.5,1.71,2.28,1.71,2.53,1.6,2.33,,,,,New York_Grand Slam_2020,105882,111442,New York_Grand Slam_2020_111442_105882
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Andujar P.,32.0,56.0,1355.0,942.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,6.5,1.13,7.25,1.14,7.9,1.11,6.57,,,,,New York_Grand Slam_2020,104665,106432,New York_Grand Slam_2020_106432_104665
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Novak D.,99.0,85.0,627.0,695.0,3.0,6.0,6.0,4.0,6.0,3.0,1.0,6.0,6.0,0.0,3.0,2.0,Completed,2.62,1.5,2.41,1.64,2.64,1.64,2.46,1.55,,,,,New York_Grand Slam_2020,110602,200221,New York_Grand Slam_2020_200221_110602
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Coria F.,Jung J.,103.0,122.0,569.0,462.0,2.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,0.0,2.0,2.0,Retired,3.75,1.28,3.71,1.32,4.25,1.33,3.61,1.29,,,,,New York_Grand Slam_2020,105359,105948,New York_Grand Slam_2020_105948_105359
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Gerasimov E.,Lajovic D.,72.0,24.0,744.0,1695.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.66,2.18,1.77,2.26,1.77,2.17,1.69,,,,,New York_Grand Slam_2020,105583,106078,New York_Grand Slam_2020_106078_105583
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Londero J.I.,Donskoy E.,62.0,114.0,832.0,505.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.57,2.37,1.63,2.43,1.63,2.49,1.59,2.36,,,,,New York_Grand Slam_2020,105539,106228,New York_Grand Slam_2020_106228_105539
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Schwartzman D.,76.0,13.0,727.0,2265.0,3.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,3.5,1.3,3.53,1.35,3.74,1.35,3.43,1.31,,,,,New York_Grand Slam_2020,106043,111815,New York_Grand Slam_2020_111815_106043
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Korda S.,17.0,205.0,2075.0,252.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.11,6.5,1.13,7.17,1.16,7.45,1.12,6.5,,,,,New York_Grand Slam_2020,200624,133430,New York_Grand Slam_2020_133430_200624
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Sonego L.,39.0,46.0,1191.0,1030.0,6.0,1.0,6.0,4.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.2,1.62,2.45,1.69,2.45,1.6,2.34,,,,,New York_Grand Slam_2020,132283,105173,New York_Grand Slam_2020_105173_132283
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Anderson K.,7.0,117.0,3630.0,490.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.33,3.4,1.31,3.83,1.34,3.9,1.29,3.61,,,,,New York_Grand Slam_2020,104731,100644,New York_Grand Slam_2020_100644_104731
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Uchiyama Y.,27.0,86.0,1500.0,685.0,4.0,6.0,6.0,3.0,1.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.16,5.0,1.12,7.48,1.18,7.95,1.11,6.72,,,,,New York_Grand Slam_2020,106034,105807,New York_Grand Slam_2020_105807_106034
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Cuevas P.,389.0,61.0,95.0,857.0,3.0,6.0,6.0,4.0,6.0,2.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.57,2.37,1.64,2.41,1.65,2.45,1.61,2.32,,,,,New York_Grand Slam_2020,104655,106058,New York_Grand Slam_2020_106058_104655
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Gojowczyk P.,33.0,127.0,1353.0,444.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,5.05,1.23,5.05,1.2,4.57,,,,,New York_Grand Slam_2020,105376,128034,New York_Grand Slam_2020_128034_105376
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Safwat M.,52.0,135.0,970.0,407.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.21,5.06,1.22,5.5,1.18,4.82,,,,,New York_Grand Slam_2020,105633,104468,New York_Grand Slam_2020_104468_105633
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Krueger M.,Sousa P.,198.0,110.0,264.0,522.0,3.0,6.0,6.0,2.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.18,5.57,1.2,6.35,1.17,5.17,,,,,New York_Grand Slam_2020,105155,106283,New York_Grand Slam_2020_106283_105155
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Nakashima B.,Lorenzi P.,223.0,125.0,229.0,447.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,1.18,5.59,1.23,5.59,1.2,4.65,,,,,New York_Grand Slam_2020,103893,206909,New York_Grand Slam_2020_206909_103893
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Ramos-Vinolas A.,6.0,41.0,5095.0,1130.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,25.2,1.03,25.2,1.02,17.2,,,,,New York_Grand Slam_2020,105077,126774,New York_Grand Slam_2020_126774_105077
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Cressy M.,Kovalik J.,168.0,123.0,320.0,452.0,6.0,1.0,2.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.59,2.54,1.6,2.63,1.55,2.45,,,,,New York_Grand Slam_2020,106075,202195,New York_Grand Slam_2020_202195_106075
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Koepfer D.,25.0,91.0,1545.0,652.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.21,5.04,1.25,5.05,1.2,4.61,,,,,New York_Grand Slam_2020,136440,126203,New York_Grand Slam_2020_126203_136440
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Giron M.,Polmans M.,96.0,121.0,639.0,462.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.28,3.75,1.33,3.7,1.35,3.85,1.3,3.5,,,,,New York_Grand Slam_2020,117360,106218,New York_Grand Slam_2020_106218_117360
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Kukushkin M.,Balazs A.,90.0,78.0,661.0,715.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.38,3.35,1.41,3.58,1.34,3.25,,,,,New York_Grand Slam_2020,105226,105062,New York_Grand Slam_2020_105062_105226
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Kwon S.W.,Kwiatkowski T.S.,73.0,187.0,742.0,281.0,3.0,6.0,7.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.36,3.44,1.37,3.6,1.32,3.38,,,,,New York_Grand Slam_2020,111515,126952,New York_Grand Slam_2020_126952_111515
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Gaio F.,65.0,132.0,809.0,423.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.18,5.69,1.22,5.9,1.17,5.05,,,,,New York_Grand Slam_2020,105943,105575,New York_Grand Slam_2020_105575_105943
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Bublik A.,44.0,54.0,1050.0,965.0,2.0,6.0,7.0,5.0,7.0,5.0,6.0,0.0,,,3.0,1.0,Completed,1.3,3.5,1.32,3.75,1.39,3.75,1.32,3.37,,,,,New York_Grand Slam_2020,122330,106378,New York_Grand Slam_2020_106378_122330
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Isner J.,64.0,22.0,825.0,1805.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,3.4,1.33,3.19,1.41,3.41,1.42,3.1,1.37,,,,,New York_Grand Slam_2020,104545,105449,New York_Grand Slam_2020_105449_104545
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Opelka R.,10.0,35.0,2555.0,1312.0,7.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.6,2.52,1.63,2.6,1.56,2.43,,,,,New York_Grand Slam_2020,124187,105676,New York_Grand Slam_2020_105676_124187
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Ymer M.,26.0,71.0,1503.0,759.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.09,1.18,6.6,1.14,5.66,,,,,New York_Grand Slam_2020,144707,105936,New York_Grand Slam_2020_105936_144707
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,Cecchinato M.,95.0,108.0,641.0,526.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,4.48,1.28,4.8,1.22,4.26,,,,,New York_Grand Slam_2020,106065,144750,New York_Grand Slam_2020_144750_106065
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Dzumhur D.,1.0,109.0,10860.0,524.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,28.01,1.02,35.0,1.01,21.84,,,,,New York_Grand Slam_2020,106000,104925,New York_Grand Slam_2020_104925_106000
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Struff J.L.,Martinez P.,29.0,106.0,1405.0,546.0,6.0,0.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.08,1.16,6.6,1.14,5.64,,,,,New York_Grand Slam_2020,124079,105526,New York_Grand Slam_2020_105526_124079
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Garin C.,Blanch U.,19.0,244.0,1900.0,207.0,4.0,6.0,5.0,7.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.36,3.2,1.38,3.34,1.41,3.35,1.36,3.16,,,,,New York_Grand Slam_2020,200265,106426,New York_Grand Slam_2020_106426_200265
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Sousa J.,186.0,68.0,281.0,776.0,6.0,2.0,7.0,5.0,2.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.72,2.1,1.8,2.13,1.84,2.15,1.77,2.05,,,,,New York_Grand Slam_2020,105311,111581,New York_Grand Slam_2020_111581_105311
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Kuznetsov An.,Querrey S.,34.0,45.0,1527.0,1045.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,6.0,1.12,7.7,1.12,7.75,1.17,6.45,1.12,,,,,New York_Grand Slam_2020,105023,105723,New York_Grand Slam_2020_105723_105023
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Nishioka Y.,115.0,49.0,502.0,1007.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,3.0,1.4,3.2,1.43,3.35,1.38,3.07,,,,,New York_Grand Slam_2020,106415,104918,New York_Grand Slam_2020_104918_106415
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Mcdonald M.,37.0,243.0,1279.0,207.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.57,2.37,1.64,2.41,1.67,2.62,1.58,2.39,,,,,New York_Grand Slam_2020,111456,134770,New York_Grand Slam_2020_134770_111456
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Nagal S.,Klahn B.,124.0,129.0,448.0,436.0,6.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.5,2.53,1.59,2.9,1.63,2.61,1.5,,,,,New York_Grand Slam_2020,105614,111576,New York_Grand Slam_2020_111576_105614
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ruusuvuori E.,Bedene A.,92.0,53.0,648.0,965.0,6.0,3.0,3.0,6.0,6.0,1.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,2.0,1.8,2.16,1.78,2.25,1.86,2.1,1.74,,,,,New York_Grand Slam_2020,105379,200325,New York_Grand Slam_2020_200325_105379
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Sinner J.,16.0,74.0,2120.0,733.0,3.0,6.0,6.0,7.0,6.0,2.0,6.0,0.0,7.0,6.0,3.0,2.0,Completed,1.57,2.37,1.55,2.64,1.61,2.67,1.54,2.48,,,,,New York_Grand Slam_2020,206173,111575,New York_Grand Slam_2020_111575_206173
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Munar J.,3.0,105.0,7135.0,548.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Retired,1.05,11.0,1.05,13.44,1.07,13.44,1.05,10.48,,,,,New York_Grand Slam_2020,144719,106233,New York_Grand Slam_2020_106233_144719
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Monteiro T.,21.0,83.0,1806.0,700.0,6.0,3.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.08,8.0,1.12,7.57,1.14,8.6,1.1,7.05,,,,,New York_Grand Slam_2020,106329,200000,New York_Grand Slam_2020_200000_106329
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Kudla D.,38.0,111.0,1225.0,521.0,6.0,7.0,3.0,6.0,7.0,5.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.3,3.5,1.33,3.69,1.34,4.0,1.3,3.54,,,,,New York_Grand Slam_2020,106045,105227,New York_Grand Slam_2020_105227_106045
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Chardy J.,14.0,60.0,2234.0,860.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.16,1.17,7.5,1.12,6.31,,,,,New York_Grand Slam_2020,104871,126094,New York_Grand Slam_2020_126094_104871
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Barrere G.,Daniel T.,93.0,112.0,647.0,511.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.44,2.75,1.47,2.9,1.49,3.1,1.44,2.8,,,,,New York_Grand Slam_2020,106121,106296,New York_Grand Slam_2020_106296_106121
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Gombos N.,Albot R.,104.0,70.0,550.0,772.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.51,2.76,1.51,3.02,1.46,2.72,,,,,New York_Grand Slam_2020,105430,105613,New York_Grand Slam_2020_105613_105430
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Seyboth Wild T.,31.0,113.0,1384.0,507.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.12,6.0,1.17,5.86,1.17,6.6,1.14,5.73,,,,,New York_Grand Slam_2020,205734,105554,New York_Grand Slam_2020_105554_205734
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Pospisil V.,Kohlschreiber P.,94.0,75.0,642.0,729.0,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.61,2.3,1.74,2.23,1.74,2.3,1.67,2.21,,,,,New York_Grand Slam_2020,104259,105577,New York_Grand Slam_2020_105577_104259
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Wolf J.J.,Pella G.,138.0,36.0,402.0,1310.0,6.0,2.0,0.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.57,2.37,1.66,2.37,1.66,2.45,1.59,2.35,,,,,New York_Grand Slam_2020,105550,200670,New York_Grand Slam_2020_200670_105550
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Carballes Baena R.,Lopez F.,101.0,57.0,614.0,908.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.75,1.44,2.86,1.48,2.96,1.48,2.79,1.44,,,,,New York_Grand Slam_2020,103852,106148,New York_Grand Slam_2020_106148_103852
19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Sandgren T.,11.0,48.0,2540.0,1013.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,5.0,1.2,5.3,1.2,7.1,1.16,5.18,,,,,New York_Grand Slam_2020,105815,105138,New York_Grand Slam_2020_105138_105815
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Kecmanovic M.,Mager G.,47.0,80.0,1028.0,711.0,6.0,4.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.16,5.0,1.2,5.23,1.22,5.8,1.18,4.94,,,,,New York_Grand Slam_2020,126149,200175,New York_Grand Slam_2020_200175_126149
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Mayer L.,18.0,120.0,1950.0,464.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,16.99,1.06,17.5,1.04,12.17,,,,,New York_Grand Slam_2020,104919,105683,New York_Grand Slam_2020_105683_104919
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Moutet C.,Vesely J.,77.0,67.0,722.0,785.0,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.72,2.1,1.72,2.25,1.8,2.33,1.67,2.2,,,,,New York_Grand Slam_2020,106210,144895,New York_Grand Slam_2020_144895_106210
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Paul T.,20.0,58.0,1885.0,894.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.53,2.5,1.57,2.57,1.59,2.7,1.55,2.45,,,,,New York_Grand Slam_2020,126205,105777,New York_Grand Slam_2020_105777_126205
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,O Connell C.,Djere L.,116.0,81.0,498.0,705.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.71,2.27,1.73,2.44,1.63,2.29,,,,,New York_Grand Slam_2020,111513,106331,New York_Grand Slam_2020_106331_111513
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Dellien H.,66.0,97.0,787.0,638.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,14.89,1.06,15.0,1.04,12.18,,,,,New York_Grand Slam_2020,106198,105916,New York_Grand Slam_2020_105916_106198
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,Majchrzak K.,185.0,107.0,284.0,532.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,2.75,1.44,2.73,1.51,2.92,1.51,2.69,1.47,,,,,New York_Grand Slam_2020,111794,124014,New York_Grand Slam_2020_124014_111794
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Karlovic I.,51.0,126.0,985.0,444.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.2,1.16,6.8,1.13,6.04,,,,,New York_Grand Slam_2020,103333,104755,New York_Grand Slam_2020_104755_103333
19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Seppi A.,82.0,89.0,700.0,671.0,4.0,6.0,6.0,3.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.57,2.37,1.6,2.52,1.6,2.53,1.57,2.41,,,,,New York_Grand Slam_2020,104312,126207,New York_Grand Slam_2020_126207_104312
