ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id
57,Antwerp,European Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Hanfmann Y.,Blockx A.,56.0,646.0,908.0,49.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.28,4.05,1.36,4.05,1.28,3.6,Antwerp_ATP250_2023,210696,105870,Antwerp_ATP250_2023_105870_210696
57,Antwerp,European Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Thiem D.,Nardi L.,86.0,133.0,688.0,451.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.62,2.3,1.71,2.25,1.71,2.41,1.62,2.27,Antwerp_ATP250_2023,208134,106233,Antwerp_ATP250_2023_106233_208134
57,Antwerp,European Open,2023-10-18,ATP250,Indoor,Hard,1st Round,3,Borges N.,Koepfer D.,74.0,78.0,748.0,737.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.85,2.04,1.85,2.16,1.75,2.06,Antwerp_ATP250_2023,136440,132686,Antwerp_ATP250_2023_132686_136440
57,Antwerp,European Open,2023-10-18,ATP250,Indoor,Hard,1st Round,3,Van De Zandschulp B.,Stricker D.,67.0,90.0,785.0,669.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.95,1.93,1.95,2.02,1.87,1.91,Antwerp_ATP250_2023,208502,122298,Antwerp_ATP250_2023_122298_208502
57,Antwerp,European Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Varillas J. P.,Shevchenko A.,69.0,84.0,779.0,699.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.53,2.55,1.58,2.55,1.58,2.44,1.54,Antwerp_ATP250_2023,207686,122669,Antwerp_ATP250_2023_122669_207686
57,Antwerp,European Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Fils A.,Lajal M.,38.0,229.0,1061.0,271.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,4.01,1.29,4.4,1.25,3.92,Antwerp_ATP250_2023,210136,209950,Antwerp_ATP250_2023_209950_210136
57,Antwerp,European Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Mpetshi G.,Goffin D.,226.0,105.0,272.0,579.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.27,1.39,3.27,1.41,3.07,1.36,Antwerp_ATP250_2023,105676,208659,Antwerp_ATP250_2023_208659_105676
57,Antwerp,European Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Barrere G.,36.0,72.0,1129.0,758.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.98,1.93,2.02,1.94,1.91,1.86,Antwerp_ATP250_2023,106296,122330,Antwerp_ATP250_2023_122330_106296
57,Antwerp,European Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Marterer M.,Borges N.,127.0,74.0,482.0,748.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.76,2.19,1.76,2.34,1.67,2.18,Antwerp_ATP250_2023,132686,109739,Antwerp_ATP250_2023_109739_132686
57,Antwerp,European Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Gaston H.,Struff J.L.,96.0,27.0,634.0,1447.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.38,1.57,2.16,1.78,2.41,1.78,2.29,1.61,Antwerp_ATP250_2023,105526,200384,Antwerp_ATP250_2023_200384_105526
57,Antwerp,European Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Van De Zandschulp B.,7.0,67.0,4360.0,785.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.35,1.4,3.39,1.36,3.12,Antwerp_ATP250_2023,122298,126774,Antwerp_ATP250_2023_126774_122298
57,Antwerp,European Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Hanfmann Y.,Thiem D.,56.0,86.0,908.0,688.0,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.85,2.06,1.85,2.13,1.73,2.08,Antwerp_ATP250_2023,106233,105870,Antwerp_ATP250_2023_105870_106233
57,Antwerp,European Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Mpetshi G.,36.0,226.0,1129.0,272.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.42,3.11,1.47,3.11,1.42,2.83,Antwerp_ATP250_2023,208659,122330,Antwerp_ATP250_2023_122330_208659
57,Antwerp,European Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Marterer M.,Gaston H.,127.0,96.0,482.0,634.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.65,2.41,1.7,2.41,1.65,2.24,Antwerp_ATP250_2023,200384,109739,Antwerp_ATP250_2023_109739_200384
57,Antwerp,European Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Tsitsipas S.,Hanfmann Y.,7.0,56.0,4360.0,908.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.39,1.28,4.5,1.23,4.06,Antwerp_ATP250_2023,105870,126774,Antwerp_ATP250_2023_126774_105870
57,Antwerp,European Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Fils A.,Varillas J. P.,38.0,69.0,1061.0,779.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,4.44,1.29,4.44,1.25,3.9,Antwerp_ATP250_2023,122669,209950,Antwerp_ATP250_2023_209950_122669
57,Antwerp,European Open,2023-10-21,ATP250,Indoor,Hard,Semifinals,3,Bublik A.,Marterer M.,36.0,127.0,1129.0,482.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.7,2.28,1.82,2.28,1.69,2.16,Antwerp_ATP250_2023,109739,122330,Antwerp_ATP250_2023_122330_109739
57,Antwerp,European Open,2023-10-21,ATP250,Indoor,Hard,Semifinals,3,Fils A.,Tsitsipas S.,38.0,7.0,1061.0,4360.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.99,1.45,2.99,1.49,2.8,1.43,Antwerp_ATP250_2023,126774,209950,Antwerp_ATP250_2023_209950_126774
57,Antwerp,European Open,2023-10-22,ATP250,Indoor,Hard,The Final,3,Bublik A.,Fils A.,36.0,38.0,1129.0,1061.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.12,1.81,2.15,1.81,2.08,1.75,Antwerp_ATP250_2023,209950,122330,Antwerp_ATP250_2023_122330_209950
58,Stockholm,Nordic Open,2023-10-16,ATP250,Indoor,Hard,1st Round,3,Sonego L.,Lajovic D.,55.0,51.0,925.0,933.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.37,3.32,1.42,3.32,1.38,3.02,Stockholm_ATP250_2023,105583,132283,Stockholm_ATP250_2023_132283_105583
58,Stockholm,Nordic Open,2023-10-16,ATP250,Indoor,Hard,1st Round,3,Prizmic D.,Lehecka J.,165.0,30.0,374.0,1357.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.3,1.68,2.34,1.72,2.24,1.65,Stockholm_ATP250_2023,208103,209976,Stockholm_ATP250_2023_209976_208103
58,Stockholm,Nordic Open,2023-10-16,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Friberg K.,53.0,433.0,930.0,103.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,6.62,1.17,6.62,1.13,5.91,Stockholm_ATP250_2023,200418,200175,Stockholm_ATP250_2023_200175_200418
58,Stockholm,Nordic Open,2023-10-16,ATP250,Indoor,Hard,1st Round,3,Ymer E.,Bautista Agut R.,168.0,49.0,369.0,961.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.62,1.55,2.67,1.58,2.53,1.51,Stockholm_ATP250_2023,105138,111200,Stockholm_ATP250_2023_111200_105138
58,Stockholm,Nordic Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Wolf J.J.,Baez S.,58.0,28.0,895.0,1410.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.7,2.27,1.73,2.44,1.64,2.23,Stockholm_ATP250_2023,202104,200670,Stockholm_ATP250_2023_200670_202104
58,Stockholm,Nordic Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Kotov P.,Eubanks C.,109.0,32.0,565.0,1328.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.91,1.91,1.81,2.1,2.0,2.1,1.86,1.93,Stockholm_ATP250_2023,111153,200303,Stockholm_ATP250_2023_200303_111153
58,Stockholm,Nordic Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Ruusuvuori E.,Hassan B.,61.0,161.0,856.0,382.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.19,5.4,1.21,5.4,1.18,4.7,Stockholm_ATP250_2023,133975,200325,Stockholm_ATP250_2023_200325_133975
58,Stockholm,Nordic Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Misolic F.,Evans D.,181.0,34.0,350.0,1301.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.43,1.24,4.43,1.31,3.88,1.25,Stockholm_ATP250_2023,105554,209209,Stockholm_ATP250_2023_209209_105554
58,Stockholm,Nordic Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Djere L.,Borg L.,35.0,359.0,1180.0,140.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,5.95,1.19,6.19,1.15,5.42,Stockholm_ATP250_2023,209863,111513,Stockholm_ATP250_2023_111513_209863
58,Stockholm,Nordic Open,2023-10-17,ATP250,Indoor,Hard,1st Round,3,Wawrinka S.,Gojo B.,46.0,76.0,992.0,747.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.75,2.19,1.75,2.26,1.69,2.15,Stockholm_ATP250_2023,127339,104527,Stockholm_ATP250_2023_104527_127339
58,Stockholm,Nordic Open,2023-10-18,ATP250,Indoor,Hard,1st Round,3,Safiullin R.,Seyboth Wild T.,42.0,77.0,1007.0,738.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.2,5.05,1.2,5.93,1.17,4.91,Stockholm_ATP250_2023,205734,126128,Stockholm_ATP250_2023_126128_205734
58,Stockholm,Nordic Open,2023-10-18,ATP250,Indoor,Hard,1st Round,3,Monfils G.,Fucsovics M.,140.0,52.0,432.0,932.0,2.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.8,2.0,1.96,1.93,1.96,2.0,1.87,1.92,Stockholm_ATP250_2023,105916,104792,Stockholm_ATP250_2023_104792_105916
58,Stockholm,Nordic Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Griekspoor T.,Ruusuvuori E.,25.0,61.0,1475.0,856.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.33,1.68,2.35,1.68,2.23,1.64,Stockholm_ATP250_2023,200325,134868,Stockholm_ATP250_2023_134868_200325
58,Stockholm,Nordic Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Kotov P.,Sonego L.,109.0,55.0,565.0,925.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.81,1.5,2.81,1.5,2.6,1.49,Stockholm_ATP250_2023,132283,200303,Stockholm_ATP250_2023_200303_132283
58,Stockholm,Nordic Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Djere L.,Wolf J.J.,35.0,58.0,1180.0,895.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.42,1.64,2.5,1.64,2.38,1.57,Stockholm_ATP250_2023,200670,111513,Stockholm_ATP250_2023_111513_200670
58,Stockholm,Nordic Open,2023-10-18,ATP250,Indoor,Hard,2nd Round,3,Kecmanovic M.,Rune H.,53.0,6.0,930.0,4605.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.26,1.72,2.3,1.72,2.23,1.64,Stockholm_ATP250_2023,208029,200175,Stockholm_ATP250_2023_200175_208029
58,Stockholm,Nordic Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Mannarino A.,Safiullin R.,24.0,42.0,1481.0,1007.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.48,1.61,2.48,1.64,2.38,1.56,Stockholm_ATP250_2023,126128,105173,Stockholm_ATP250_2023_105173_126128
58,Stockholm,Nordic Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Misolic F.,140.0,181.0,432.0,350.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.42,3.13,1.48,3.13,1.42,2.81,Stockholm_ATP250_2023,209209,104792,Stockholm_ATP250_2023_104792_209209
58,Stockholm,Nordic Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Machac T.,Wawrinka S.,81.0,46.0,712.0,992.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.02,1.88,2.12,1.88,2.04,1.77,Stockholm_ATP250_2023,104527,207830,Stockholm_ATP250_2023_207830_104527
58,Stockholm,Nordic Open,2023-10-19,ATP250,Indoor,Hard,2nd Round,3,Ymer E.,Prizmic D.,168.0,165.0,369.0,374.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.53,2.63,1.55,2.63,1.56,2.48,1.53,Stockholm_ATP250_2023,209976,111200,Stockholm_ATP250_2023_111200_209976
58,Stockholm,Nordic Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Kotov P.,Griekspoor T.,109.0,25.0,565.0,1475.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.76,1.51,2.76,1.59,2.53,1.51,Stockholm_ATP250_2023,134868,200303,Stockholm_ATP250_2023_200303_134868
58,Stockholm,Nordic Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Kecmanovic M.,Ymer E.,53.0,168.0,930.0,369.0,6.0,0.0,3.0,2.0,,,,,,,1.0,0.0,Retired,1.57,2.38,1.62,2.45,1.62,2.52,1.57,2.39,Stockholm_ATP250_2023,111200,200175,Stockholm_ATP250_2023_200175_111200
58,Stockholm,Nordic Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Mannarino A.,140.0,24.0,432.0,1481.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.94,1.96,2.09,1.96,1.95,1.84,Stockholm_ATP250_2023,105173,104792,Stockholm_ATP250_2023_104792_105173
58,Stockholm,Nordic Open,2023-10-20,ATP250,Indoor,Hard,Quarterfinals,3,Djere L.,Machac T.,35.0,81.0,1180.0,712.0,5.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.36,1.67,2.36,1.78,2.24,1.64,Stockholm_ATP250_2023,207830,111513,Stockholm_ATP250_2023_111513_207830
58,Stockholm,Nordic Open,2023-10-21,ATP250,Indoor,Hard,Semifinals,3,Kotov P.,Kecmanovic M.,109.0,53.0,565.0,930.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.34,1.68,2.4,1.68,2.33,1.6,Stockholm_ATP250_2023,200175,200303,Stockholm_ATP250_2023_200303_200175
58,Stockholm,Nordic Open,2023-10-21,ATP250,Indoor,Hard,Semifinals,3,Monfils G.,Djere L.,140.0,35.0,432.0,1180.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.48,2.86,1.55,2.88,1.47,2.71,Stockholm_ATP250_2023,111513,104792,Stockholm_ATP250_2023_104792_111513
58,Stockholm,Nordic Open,2023-10-22,ATP250,Indoor,Hard,The Final,3,Monfils G.,Kotov P.,140.0,109.0,432.0,565.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.48,2.87,1.57,2.87,1.46,2.72,Stockholm_ATP250_2023,200303,104792,Stockholm_ATP250_2023_104792_200303
58,Tokyo,Japan Open Tennis Championships,2023-10-16,ATP500,Outdoor,Hard,1st Round,3,Ofner S.,O Connell C.,47.0,59.0,981.0,873.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.91,1.91,1.99,1.9,1.99,1.95,1.91,1.88,Tokyo_ATP500_2023,106331,124116,Tokyo_ATP500_2023_124116_106331
58,Tokyo,Japan Open Tennis Championships,2023-10-16,ATP500,Outdoor,Hard,1st Round,3,Mcdonald M.,Purcell M.,37.0,40.0,1075.0,1041.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.89,1.5,2.89,1.44,2.74,Tokyo_ATP500_2023,126845,111456,Tokyo_ATP500_2023_111456_126845
58,Tokyo,Japan Open Tennis Championships,2023-10-16,ATP500,Outdoor,Hard,1st Round,3,Thompson J.,Zverev A.,60.0,9.0,861.0,3460.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.4,1.25,4.4,1.27,4.0,1.24,Tokyo_ATP500_2023,100644,111442,Tokyo_ATP500_2023_111442_100644
58,Tokyo,Japan Open Tennis Championships,2023-10-16,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Vukic A.,17.0,54.0,2100.0,927.0,7.0,6.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.46,2.91,1.52,2.91,1.44,2.74,Tokyo_ATP500_2023,126846,200000,Tokyo_ATP500_2023_200000_126846
58,Tokyo,Japan Open Tennis Championships,2023-10-16,ATP500,Outdoor,Hard,1st Round,3,Giron M.,Nishioka Y.,79.0,44.0,735.0,995.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.1,1.73,2.09,1.82,2.2,1.83,2.02,1.77,Tokyo_ATP500_2023,106415,106218,Tokyo_ATP500_2023_106218_106415
58,Tokyo,Japan Open Tennis Championships,2023-10-16,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Altmaier D.,12.0,48.0,2705.0,961.0,3.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.33,1.24,4.53,1.25,4.85,1.22,4.24,Tokyo_ATP500_2023,127157,126205,Tokyo_ATP500_2023_126205_127157
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,Draper J.,13.0,88.0,2650.0,676.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.87,2.02,1.87,2.12,1.8,2.01,Tokyo_ATP500_2023,207733,200282,Tokyo_ATP500_2023_200282_207733
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Garin C.,Shimabukuro S.,94.0,143.0,651.0,426.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.45,2.94,1.54,2.94,1.45,2.75,Tokyo_ATP500_2023,200647,106426,Tokyo_ATP500_2023_106426_200647
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Popyrin A.,Khachanov K.,41.0,15.0,1030.0,2340.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.6,1.33,3.6,1.42,3.13,1.36,Tokyo_ATP500_2023,111575,200615,Tokyo_ATP500_2023_200615_111575
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Norrie C.,10.0,18.0,3410.0,1985.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.43,3.02,1.5,3.02,1.44,2.76,Tokyo_ATP500_2023,111815,126203,Tokyo_ATP500_2023_126203_111815
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Schwartzman D.,Cerundolo F.,113.0,22.0,541.0,1680.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.44,1.61,2.44,1.7,2.28,1.62,Tokyo_ATP500_2023,202103,106043,Tokyo_ATP500_2023_106043_202103
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Shelton B.,Daniel T.,19.0,97.0,1865.0,633.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.3,3.5,1.42,3.08,1.42,3.5,1.36,3.11,Tokyo_ATP500_2023,106121,210097,Tokyo_ATP500_2023_210097_106121
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Mochizuki S.,Etcheverry T.,215.0,31.0,284.0,1341.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.81,1.3,3.81,1.31,3.51,1.3,Tokyo_ATP500_2023,144869,208278,Tokyo_ATP500_2023_208278_144869
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Ruud C.,Watanuki Y.,8.0,73.0,3685.0,756.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.44,2.99,1.52,3.02,1.45,2.72,Tokyo_ATP500_2023,133297,134770,Tokyo_ATP500_2023_134770_133297
58,Tokyo,Japan Open Tennis Championships,2023-10-17,ATP500,Outdoor,Hard,1st Round,3,Karatsev A.,Tiafoe F.,50.0,14.0,933.0,2355.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.67,1.53,2.8,1.54,2.63,1.48,Tokyo_ATP500_2023,126207,106234,Tokyo_ATP500_2023_106234_126207
58,Tokyo,Japan Open Tennis Championships,2023-10-18,ATP500,Outdoor,Hard,1st Round,3,Zhang Zh.,Hurkacz H.,57.0,11.0,897.0,2900.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.86,1.47,2.9,1.56,2.6,1.49,Tokyo_ATP500_2023,128034,111190,Tokyo_ATP500_2023_111190_128034
58,Tokyo,Japan Open Tennis Championships,2023-10-18,ATP500,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Ofner S.,17.0,47.0,2100.0,981.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.4,3.22,1.4,3.26,1.37,3.07,Tokyo_ATP500_2023,124116,200000,Tokyo_ATP500_2023_200000_124116
58,Tokyo,Japan Open Tennis Championships,2023-10-18,ATP500,Outdoor,Hard,2nd Round,3,Paul T.,Mcdonald M.,12.0,37.0,2705.0,1075.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.43,3.07,1.56,3.07,1.44,2.76,Tokyo_ATP500_2023,111456,126205,Tokyo_ATP500_2023_126205_111456
58,Tokyo,Japan Open Tennis Championships,2023-10-18,ATP500,Outdoor,Hard,2nd Round,3,Giron M.,Ruud C.,79.0,8.0,735.0,3685.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.18,1.41,3.18,1.45,2.95,1.39,Tokyo_ATP500_2023,134770,106218,Tokyo_ATP500_2023_106218_134770
58,Tokyo,Japan Open Tennis Championships,2023-10-18,ATP500,Outdoor,Hard,2nd Round,3,Shelton B.,Thompson J.,19.0,60.0,1865.0,861.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.75,2.21,1.75,2.23,1.69,2.14,Tokyo_ATP500_2023,111442,210097,Tokyo_ATP500_2023_210097_111442
58,Tokyo,Japan Open Tennis Championships,2023-10-19,ATP500,Outdoor,Hard,2nd Round,3,Popyrin A.,Garin C.,41.0,94.0,1030.0,651.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.38,1.64,2.41,1.64,2.45,1.59,2.34,Tokyo_ATP500_2023,106426,200615,Tokyo_ATP500_2023_200615_106426
58,Tokyo,Japan Open Tennis Championships,2023-10-19,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Schwartzman D.,13.0,113.0,2650.0,541.0,6.0,0.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.27,4.18,1.32,4.18,1.27,3.72,Tokyo_ATP500_2023,106043,200282,Tokyo_ATP500_2023_200282_106043
58,Tokyo,Japan Open Tennis Championships,2023-10-19,ATP500,Outdoor,Hard,2nd Round,3,Mochizuki S.,Fritz T.,215.0,10.0,284.0,3410.0,0.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,9.0,1.07,11.2,1.07,11.2,1.09,8.51,1.07,Tokyo_ATP500_2023,126203,208278,Tokyo_ATP500_2023_208278_126203
58,Tokyo,Japan Open Tennis Championships,2023-10-19,ATP500,Outdoor,Hard,2nd Round,3,Karatsev A.,Zhang Zh.,50.0,57.0,933.0,897.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.92,1.99,2.09,1.99,1.89,1.9,Tokyo_ATP500_2023,111190,106234,Tokyo_ATP500_2023_106234_111190
58,Tokyo,Japan Open Tennis Championships,2023-10-20,ATP500,Outdoor,Hard,Quarterfinals,3,Shelton B.,Paul T.,19.0,12.0,1865.0,2705.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.39,1.65,2.52,1.73,2.27,1.62,Tokyo_ATP500_2023,126205,210097,Tokyo_ATP500_2023_210097_126205
58,Tokyo,Japan Open Tennis Championships,2023-10-20,ATP500,Outdoor,Hard,Quarterfinals,3,Giron M.,Auger-Aliassime F.,79.0,17.0,735.0,2100.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.47,1.61,2.47,1.68,2.31,1.6,Tokyo_ATP500_2023,200000,106218,Tokyo_ATP500_2023_106218_200000
58,Tokyo,Japan Open Tennis Championships,2023-10-20,ATP500,Outdoor,Hard,Quarterfinals,3,Karatsev A.,De Minaur A.,50.0,13.0,933.0,2650.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.91,1.47,2.91,1.51,2.67,1.47,Tokyo_ATP500_2023,200282,106234,Tokyo_ATP500_2023_106234_200282
58,Tokyo,Japan Open Tennis Championships,2023-10-20,ATP500,Outdoor,Hard,Quarterfinals,3,Mochizuki S.,Popyrin A.,215.0,41.0,284.0,1030.0,7.0,5.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,3.4,1.33,3.64,1.33,3.75,1.4,3.36,1.32,Tokyo_ATP500_2023,200615,208278,Tokyo_ATP500_2023_208278_200615
