,0
10648,"{'temperature_2m': 27.7, 'relative_humidity_2m': 77, 'windspeed_10m': 24.6, 'apparent_temperature': 29.8}"
10649,"{'temperature_2m': 28.0, 'relative_humidity_2m': 75, 'windspeed_10m': 21.4, 'apparent_temperature': 30.5}"
10650,"{'temperature_2m': 28.0, 'relative_humidity_2m': 75, 'windspeed_10m': 21.4, 'apparent_temperature': 30.5}"
10651,"{'temperature_2m': 28.0, 'relative_humidity_2m': 75, 'windspeed_10m': 21.4, 'apparent_temperature': 30.5}"
10652,"{'temperature_2m': 28.3, 'relative_humidity_2m': 63, 'windspeed_10m': 9.0, 'apparent_temperature': 31.1}"
10653,"{'temperature_2m': 27.7, 'relative_humidity_2m': 77, 'windspeed_10m': 24.6, 'apparent_temperature': 29.8}"
10654,"{'temperature_2m': 27.8, 'relative_humidity_2m': 75, 'windspeed_10m': 25.9, 'apparent_temperature': 29.5}"
10655,"{'temperature_2m': 27.8, 'relative_humidity_2m': 75, 'windspeed_10m': 25.9, 'apparent_temperature': 29.5}"
10656,"{'temperature_2m': 27.9, 'relative_humidity_2m': 74, 'windspeed_10m': 25.2, 'apparent_temperature': 29.5}"
10657,"{'temperature_2m': 28.8, 'relative_humidity_2m': 64, 'windspeed_10m': 20.0, 'apparent_temperature': 30.3}"
10658,"{'temperature_2m': 33.1, 'relative_humidity_2m': 52, 'windspeed_10m': 10.7, 'apparent_temperature': 37.0}"
10659,"{'temperature_2m': 33.6, 'relative_humidity_2m': 54, 'windspeed_10m': 6.1, 'apparent_temperature': 39.8}"
10660,"{'temperature_2m': 33.6, 'relative_humidity_2m': 54, 'windspeed_10m': 6.1, 'apparent_temperature': 39.8}"
10661,"{'temperature_2m': 25.8, 'relative_humidity_2m': 79, 'windspeed_10m': 8.1, 'apparent_temperature': 29.5}"
10662,"{'temperature_2m': 28.1, 'relative_humidity_2m': 69, 'windspeed_10m': 9.6, 'apparent_temperature': 31.6}"
10663,"{'temperature_2m': 26.8, 'relative_humidity_2m': 74, 'windspeed_10m': 9.0, 'apparent_temperature': 30.3}"
10664,"{'temperature_2m': 28.8, 'relative_humidity_2m': 64, 'windspeed_10m': 20.0, 'apparent_temperature': 30.3}"
10665,"{'temperature_2m': 28.8, 'relative_humidity_2m': 64, 'windspeed_10m': 20.0, 'apparent_temperature': 30.3}"
10666,"{'temperature_2m': 28.7, 'relative_humidity_2m': 69, 'windspeed_10m': 22.5, 'apparent_temperature': 30.7}"
10667,"{'temperature_2m': 28.7, 'relative_humidity_2m': 69, 'windspeed_10m': 22.5, 'apparent_temperature': 30.7}"
10668,"{'temperature_2m': 28.7, 'relative_humidity_2m': 69, 'windspeed_10m': 22.5, 'apparent_temperature': 30.7}"
10669,"{'temperature_2m': 27.8, 'relative_humidity_2m': 73, 'windspeed_10m': 24.3, 'apparent_temperature': 29.5}"
10670,"{'temperature_2m': 28.2, 'relative_humidity_2m': 67, 'windspeed_10m': 21.3, 'apparent_temperature': 29.8}"
10671,"{'temperature_2m': 28.6, 'relative_humidity_2m': 75, 'windspeed_10m': 20.1, 'apparent_temperature': 31.6}"
10672,"{'temperature_2m': 29.0, 'relative_humidity_2m': 75, 'windspeed_10m': 4.8, 'apparent_temperature': 34.4}"
10673,"{'temperature_2m': 29.3, 'relative_humidity_2m': 68, 'windspeed_10m': 19.5, 'apparent_temperature': 31.9}"
10674,"{'temperature_2m': 29.0, 'relative_humidity_2m': 75, 'windspeed_10m': 4.8, 'apparent_temperature': 34.4}"
10675,"{'temperature_2m': 29.3, 'relative_humidity_2m': 69, 'windspeed_10m': 18.8, 'apparent_temperature': 32.1}"
10676,"{'temperature_2m': 30.8, 'relative_humidity_2m': 70, 'windspeed_10m': 2.5, 'apparent_temperature': 38.5}"
10677,"{'temperature_2m': 29.2, 'relative_humidity_2m': 74, 'windspeed_10m': 13.5, 'apparent_temperature': 33.5}"
10678,"{'temperature_2m': 30.8, 'relative_humidity_2m': 70, 'windspeed_10m': 2.5, 'apparent_temperature': 38.5}"
10679,"{'temperature_2m': 30.0, 'relative_humidity_2m': 72, 'windspeed_10m': 6.9, 'apparent_temperature': 35.8}"
10680,"{'temperature_2m': 29.0, 'relative_humidity_2m': 75, 'windspeed_10m': 4.8, 'apparent_temperature': 34.4}"
10681,"{'temperature_2m': 24.1, 'relative_humidity_2m': 95, 'windspeed_10m': 4.7, 'apparent_temperature': 29.1}"
10682,"{'temperature_2m': 24.0, 'relative_humidity_2m': 97, 'windspeed_10m': 3.4, 'apparent_temperature': 29.3}"
10683,"{'temperature_2m': 23.7, 'relative_humidity_2m': 98, 'windspeed_10m': 6.5, 'apparent_temperature': 28.4}"
10684,"{'temperature_2m': 28.5, 'relative_humidity_2m': 73, 'windspeed_10m': 19.2, 'apparent_temperature': 31.4}"
10685,"{'temperature_2m': 28.9, 'relative_humidity_2m': 72, 'windspeed_10m': 12.8, 'apparent_temperature': 32.8}"
10686,"{'temperature_2m': 24.7, 'relative_humidity_2m': 92, 'windspeed_10m': 7.4, 'apparent_temperature': 29.3}"
10687,"{'temperature_2m': 24.6, 'relative_humidity_2m': 95, 'windspeed_10m': 9.7, 'apparent_temperature': 29.1}"
10688,"{'temperature_2m': 31.0, 'relative_humidity_2m': 58, 'windspeed_10m': 10.8, 'apparent_temperature': 34.2}"
10689,"{'temperature_2m': 28.3, 'relative_humidity_2m': 73, 'windspeed_10m': 9.4, 'apparent_temperature': 32.4}"
10690,"{'temperature_2m': 23.6, 'relative_humidity_2m': 97, 'windspeed_10m': 10.2, 'apparent_temperature': 27.6}"
10691,"{'temperature_2m': 18.2, 'relative_humidity_2m': 86, 'windspeed_10m': 14.3, 'apparent_temperature': 18.1}"
10692,"{'temperature_2m': 18.3, 'relative_humidity_2m': 87, 'windspeed_10m': 12.0, 'apparent_temperature': 18.6}"
10693,"{'temperature_2m': 18.3, 'relative_humidity_2m': 87, 'windspeed_10m': 12.0, 'apparent_temperature': 18.6}"
10694,"{'temperature_2m': 23.0, 'relative_humidity_2m': 96, 'windspeed_10m': 13.8, 'apparent_temperature': 26.0}"
10695,"{'temperature_2m': 19.5, 'relative_humidity_2m': 69, 'windspeed_10m': 11.0, 'apparent_temperature': 19.0}"
10696,"{'temperature_2m': 17.8, 'relative_humidity_2m': 92, 'windspeed_10m': 12.8, 'apparent_temperature': 18.2}"
10697,"{'temperature_2m': 20.0, 'relative_humidity_2m': 67, 'windspeed_10m': 10.2, 'apparent_temperature': 19.7}"
10698,"{'temperature_2m': 19.9, 'relative_humidity_2m': 67, 'windspeed_10m': 9.2, 'apparent_temperature': 19.7}"
10699,"{'temperature_2m': 19.9, 'relative_humidity_2m': 67, 'windspeed_10m': 9.2, 'apparent_temperature': 19.7}"
10700,"{'temperature_2m': 19.9, 'relative_humidity_2m': 67, 'windspeed_10m': 9.2, 'apparent_temperature': 19.7}"
10701,"{'temperature_2m': 19.5, 'relative_humidity_2m': 70, 'windspeed_10m': 8.3, 'apparent_temperature': 19.5}"
10702,"{'temperature_2m': 18.3, 'relative_humidity_2m': 73, 'windspeed_10m': 11.6, 'apparent_temperature': 17.7}"
10703,"{'temperature_2m': 19.1, 'relative_humidity_2m': 71, 'windspeed_10m': 10.8, 'apparent_temperature': 18.7}"
10704,"{'temperature_2m': 20.1, 'relative_humidity_2m': 67, 'windspeed_10m': 9.2, 'apparent_temperature': 19.9}"
10705,"{'temperature_2m': 20.0, 'relative_humidity_2m': 67, 'windspeed_10m': 10.2, 'apparent_temperature': 19.7}"
10706,"{'temperature_2m': 19.5, 'relative_humidity_2m': 69, 'windspeed_10m': 11.0, 'apparent_temperature': 19.0}"
