tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2021-7694,Lyon,Clay,32,A,20210517,280,104755,,,Richard Gasquet,R,185.0,FRA,34.9,106296,,Q,Gregoire Barrere,R,183.0,FRA,27.2,5-7 6-4 6-3,3,R32,133.0,6.0,2.0,97.0,62.0,47.0,19.0,16.0,9.0,11.0,5.0,3.0,90.0,58.0,44.0,13.0,15.0,4.0,7.0,52.0,1163.0,123.0,642.0,Gasquet R.,Barrere G.,Lyon_2021_104755_106296
2021-7694,Lyon,Clay,32,A,20210517,282,206173,6.0,,Jannik Sinner,R,188.0,ITA,19.7,106234,,,Aslan Karatsev,R,185.0,RUS,27.6,0-6 6-3 6-4,3,R32,153.0,3.0,2.0,89.0,57.0,33.0,17.0,13.0,9.0,13.0,3.0,5.0,94.0,52.0,33.0,22.0,12.0,7.0,10.0,17.0,2500.0,25.0,2245.0,Sinner J.,Karatsev A.,Lyon_2021_206173_106234
2021-7694,Lyon,Clay,32,A,20210517,283,126239,,LL,Arthur Rinderknech,R,196.0,FRA,25.8,144707,,Q,Mikael Ymer,R,183.0,SWE,22.6,6-3 6-7(4) 6-2,3,R32,142.0,6.0,1.0,87.0,52.0,39.0,24.0,15.0,3.0,4.0,2.0,0.0,99.0,74.0,47.0,11.0,14.0,5.0,9.0,125.0,640.0,101.0,772.0,Rinderknech A.,Ymer M.,Lyon_2021_126239_144707
2021-7694,Lyon,Clay,32,A,20210517,284,111815,,,Cameron Norrie,L,188.0,GBR,25.7,144895,,,Corentin Moutet,L,178.0,FRA,22.0,7-5 6-3,3,R32,92.0,1.0,2.0,63.0,44.0,28.0,10.0,11.0,3.0,6.0,0.0,1.0,61.0,52.0,30.0,1.0,10.0,5.0,10.0,49.0,1315.0,70.0,978.0,Norrie C.,Moutet C.,Lyon_2021_111815_144895
2021-7694,Lyon,Clay,32,A,20210517,286,126774,2.0,,Stefanos Tsitsipas,R,193.0,GRE,22.7,126205,,,Tommy Paul,R,185.0,USA,24.0,6-1 6-4,3,R16,75.0,5.0,2.0,49.0,24.0,20.0,18.0,9.0,0.0,0.0,0.0,1.0,54.0,33.0,20.0,10.0,8.0,6.0,9.0,5.0,7430.0,53.0,1155.0,Tsitsipas S.,Paul T.,Lyon_2021_126774_126205
2021-7694,Lyon,Clay,32,A,20210517,287,106415,,,Yoshihito Nishioka,L,170.0,JPN,25.6,104792,5.0,,Gael Monfils,R,193.0,FRA,34.7,4-6 6-3 7-6(2),3,R16,138.0,1.0,6.0,106.0,70.0,50.0,18.0,16.0,6.0,9.0,5.0,6.0,100.0,67.0,46.0,15.0,15.0,6.0,9.0,60.0,1084.0,14.0,2703.0,Nishioka Y.,Monfils G.,Lyon_2021_106415_104792
2021-7694,Lyon,Clay,32,A,20210517,288,105379,,,Aljaz Bedene,R,181.0,SLO,31.8,105676,4.0,,David Goffin,R,180.0,BEL,30.4,7-6(4) 6-3,3,R16,107.0,13.0,3.0,67.0,38.0,31.0,15.0,11.0,2.0,4.0,6.0,2.0,91.0,51.0,33.0,18.0,10.0,8.0,11.0,55.0,1141.0,13.0,2875.0,Bedene A.,Goffin D.,Lyon_2021_105379_105676
2021-7694,Lyon,Clay,32,A,20210517,289,207518,,Alt,Lorenzo Musetti,R,185.0,ITA,19.2,200624,,,Sebastian Korda,R,196.0,USA,20.8,6-3 1-6 6-4,3,R16,120.0,3.0,0.0,81.0,55.0,37.0,13.0,13.0,3.0,6.0,5.0,5.0,82.0,55.0,39.0,11.0,13.0,7.0,10.0,88.0,860.0,65.0,1027.0,Musetti L.,Korda S.,Lyon_2021_207518_200624
2021-7694,Lyon,Clay,32,A,20210517,290,111575,8.0,,Karen Khachanov,R,198.0,RUS,24.9,111794,,Q,Kamil Majchrzak,R,183.0,POL,25.3,7-6(4) 6-3,3,R16,87.0,7.0,3.0,72.0,50.0,38.0,12.0,11.0,5.0,6.0,7.0,0.0,60.0,40.0,33.0,6.0,10.0,2.0,4.0,26.0,2235.0,129.0,614.0,Khachanov K.,Majchrzak K.,Lyon_2021_111575_111794
2021-7694,Lyon,Clay,32,A,20210517,291,104755,,,Richard Gasquet,R,185.0,FRA,34.9,106043,3.0,,Diego Schwartzman,R,170.0,ARG,28.7,6-3 7-5,3,R16,96.0,7.0,0.0,62.0,40.0,28.0,11.0,11.0,3.0,6.0,1.0,5.0,59.0,28.0,16.0,14.0,10.0,1.0,6.0,52.0,1163.0,10.0,3465.0,Gasquet R.,Schwartzman D.,Lyon_2021_104755_106043
2021-7694,Lyon,Clay,32,A,20210517,292,126239,,LL,Arthur Rinderknech,R,196.0,FRA,25.8,206173,6.0,,Jannik Sinner,R,188.0,ITA,19.7,6-7(7) 6-2 7-5,3,R16,154.0,10.0,2.0,102.0,75.0,54.0,13.0,16.0,6.0,9.0,6.0,2.0,108.0,67.0,45.0,19.0,16.0,7.0,13.0,125.0,640.0,17.0,2500.0,Rinderknech A.,Sinner J.,Lyon_2021_126239_206173
2021-7694,Lyon,Clay,32,A,20210517,293,111815,,,Cameron Norrie,L,188.0,GBR,25.7,106233,1.0,,Dominic Thiem,R,185.0,AUT,27.7,6-3 6-2,3,R16,65.0,3.0,2.0,45.0,33.0,30.0,6.0,9.0,0.0,0.0,2.0,4.0,44.0,28.0,16.0,9.0,8.0,1.0,4.0,49.0,1315.0,4.0,8445.0,Norrie C.,Thiem D.,Lyon_2021_111815_106233
2021-7694,Lyon,Clay,32,A,20210517,294,126774,2.0,,Stefanos Tsitsipas,R,193.0,GRE,22.7,106415,,,Yoshihito Nishioka,L,170.0,JPN,25.6,6-3 6-4,3,QF,66.0,4.0,0.0,48.0,37.0,30.0,10.0,10.0,0.0,0.0,2.0,2.0,52.0,37.0,25.0,7.0,9.0,3.0,5.0,5.0,7430.0,60.0,1084.0,Tsitsipas S.,Nishioka Y.,Lyon_2021_126774_106415
2021-7694,Lyon,Clay,32,A,20210517,295,207518,,Alt,Lorenzo Musetti,R,185.0,ITA,19.2,105379,,,Aljaz Bedene,R,181.0,SLO,31.8,6-3 7-6(2),3,QF,94.0,3.0,2.0,69.0,48.0,33.0,12.0,11.0,2.0,4.0,2.0,5.0,67.0,31.0,26.0,13.0,10.0,2.0,5.0,88.0,860.0,55.0,1141.0,Musetti L.,Bedene A.,Lyon_2021_207518_105379
2021-7694,Lyon,Clay,32,A,20210517,296,111575,8.0,,Karen Khachanov,R,198.0,RUS,24.9,104755,,,Richard Gasquet,R,185.0,FRA,34.9,6-1 7-6(3),3,QF,85.0,5.0,2.0,66.0,35.0,25.0,18.0,10.0,1.0,3.0,0.0,1.0,47.0,33.0,18.0,8.0,9.0,0.0,4.0,26.0,2235.0,52.0,1163.0,Khachanov K.,Gasquet R.,Lyon_2021_111575_104755
2021-7694,Lyon,Clay,32,A,20210517,297,111815,,,Cameron Norrie,L,188.0,GBR,25.7,126239,,LL,Arthur Rinderknech,R,196.0,FRA,25.8,6-3 3-6 6-3,3,QF,102.0,2.0,1.0,84.0,59.0,43.0,14.0,14.0,2.0,3.0,7.0,1.0,63.0,40.0,31.0,15.0,13.0,0.0,2.0,49.0,1315.0,125.0,640.0,Norrie C.,Rinderknech A.,Lyon_2021_111815_126239
2021-7694,Lyon,Clay,32,A,20210517,298,126774,2.0,,Stefanos Tsitsipas,R,193.0,GRE,22.7,207518,,Alt,Lorenzo Musetti,R,185.0,ITA,19.2,4-6 6-3 6-0,3,SF,102.0,6.0,4.0,72.0,41.0,37.0,15.0,13.0,3.0,5.0,0.0,1.0,65.0,49.0,28.0,8.0,12.0,3.0,8.0,5.0,7430.0,88.0,860.0,Tsitsipas S.,Musetti L.,Lyon_2021_126774_207518
2021-7694,Lyon,Clay,32,A,20210517,299,111815,,,Cameron Norrie,L,188.0,GBR,25.7,111575,8.0,,Karen Khachanov,R,198.0,RUS,24.9,6-1 6-1,3,SF,65.0,5.0,2.0,47.0,30.0,23.0,10.0,7.0,1.0,1.0,2.0,2.0,51.0,31.0,18.0,5.0,7.0,2.0,7.0,49.0,1315.0,26.0,2235.0,Norrie C.,Khachanov K.,Lyon_2021_111815_111575
2021-7694,Lyon,Clay,32,A,20210517,300,126774,2.0,,Stefanos Tsitsipas,R,193.0,GRE,22.7,111815,,,Cameron Norrie,L,188.0,GBR,25.7,6-3 6-3,3,F,69.0,7.0,1.0,49.0,34.0,28.0,9.0,9.0,3.0,3.0,0.0,5.0,51.0,31.0,21.0,8.0,9.0,3.0,6.0,5.0,7430.0,49.0,1315.0,Tsitsipas S.,Norrie C.,Lyon_2021_126774_111815
2021-8994,Mallorca,Grass,32,A,20210621,271,105173,,,Adrian Mannarino,L,183.0,FRA,32.9,105526,,,Jan Lennard Struff,R,193.0,GER,31.1,7-6(3) 6-3,3,R32,83.0,8.0,2.0,74.0,51.0,40.0,14.0,11.0,4.0,4.0,9.0,2.0,58.0,30.0,27.0,13.0,10.0,0.0,1.0,42.0,1526.0,45.0,1455.0,Mannarino A.,Struff J.L.,Mallorca_2021_105173_105526
2021-8994,Mallorca,Grass,32,A,20210621,272,103852,,,Feliciano Lopez,L,188.0,ESP,39.7,200095,,Q,Nicola Kuhn,R,185.0,ESP,21.2,6-1 7-6(4),3,R32,78.0,11.0,4.0,60.0,38.0,32.0,14.0,10.0,2.0,3.0,3.0,5.0,60.0,31.0,23.0,12.0,9.0,1.0,4.0,90.0,830.0,259.0,242.0,Lopez F.,Kuhn N.,Mallorca_2021_103852_200095
2021-8994,Mallorca,Grass,32,A,20210621,273,111575,6.0,,Karen Khachanov,R,198.0,RUS,25.0,106298,,Q,Lucas Pouille,R,185.0,FRA,27.3,7-6(7) 3-6 6-4,3,R32,134.0,13.0,0.0,105.0,63.0,46.0,28.0,16.0,5.0,7.0,6.0,2.0,102.0,59.0,47.0,23.0,15.0,2.0,3.0,29.0,1965.0,96.0,813.0,Khachanov K.,Pouille L.,Mallorca_2021_111575_106298
2021-8994,Mallorca,Grass,32,A,20210621,275,105882,,,Stefano Travaglia,R,185.0,ITA,29.4,105550,,,Guido Pella,L,185.0,ARG,31.0,7-5 7-6(4),3,R32,121.0,8.0,1.0,83.0,42.0,31.0,19.0,12.0,1.0,4.0,4.0,1.0,84.0,57.0,36.0,10.0,12.0,7.0,11.0,86.0,870.0,59.0,1114.0,Travaglia S.,Pella G.,Mallorca_2021_105882_105550
2021-8994,Mallorca,Grass,32,A,20210621,276,105023,,,Sam Querrey,R,198.0,USA,33.7,106148,,Q,Roberto Carballes Baena,R,183.0,ESP,28.2,5-7 6-4 7-6(3),3,R32,155.0,22.0,8.0,127.0,67.0,51.0,31.0,17.0,7.0,8.0,4.0,2.0,98.0,56.0,42.0,28.0,17.0,4.0,5.0,60.0,1113.0,100.0,786.0,Querrey S.,Carballes Baena R.,Mallorca_2021_105023_106148
2021-8994,Mallorca,Grass,32,A,20210621,277,200005,7.0,,Ugo Humbert,L,188.0,FRA,22.9,200175,,,Miomir Kecmanovic,R,183.0,SRB,21.8,4-6 7-6(3) 6-2,3,R32,130.0,17.0,4.0,97.0,66.0,51.0,16.0,15.0,4.0,6.0,8.0,3.0,112.0,78.0,51.0,17.0,15.0,12.0,15.0,25.0,2270.0,47.0,1384.0,Humbert U.,Kecmanovic M.,Mallorca_2021_200005_200175
2021-8994,Mallorca,Grass,32,A,20210621,278,127760,,Q,Lukas Klein,R,193.0,SVK,23.2,105583,8.0,,Dusan Lajovic,R,180.0,SRB,30.9,6-4 7-6(2),3,R32,96.0,4.0,4.0,74.0,41.0,30.0,20.0,11.0,3.0,4.0,7.0,0.0,79.0,43.0,27.0,21.0,11.0,6.0,8.0,256.0,244.0,41.0,1540.0,Klein L.,Lajovic D.,Mallorca_2021_127760_105583
2021-8994,Mallorca,Grass,32,A,20210621,279,111442,,,Jordan Thompson,R,183.0,AUS,27.1,104665,,,Pablo Andujar,R,180.0,ESP,35.4,2-6 7-6(4) 6-2,3,R32,145.0,14.0,2.0,93.0,57.0,42.0,18.0,14.0,5.0,8.0,2.0,4.0,89.0,60.0,39.0,17.0,14.0,3.0,6.0,76.0,922.0,70.0,1005.0,Thompson J.,Andujar P.,Mallorca_2021_111442_104665
2021-8994,Mallorca,Grass,32,A,20210621,280,106210,,,Jiri Vesely,L,198.0,CZE,27.9,106099,,,Salvatore Caruso,R,185.0,ITA,28.5,7-6(2) 6-2,3,R32,118.0,10.0,3.0,73.0,55.0,41.0,8.0,10.0,6.0,7.0,6.0,5.0,82.0,41.0,26.0,21.0,10.0,13.0,16.0,71.0,954.0,97.0,809.0,Vesely J.,Caruso S.,Mallorca_2021_106210_106099
2021-8994,Mallorca,Grass,32,A,20210621,282,134770,5.0,,Casper Ruud,R,183.0,NOR,22.4,104468,,,Gilles Simon,R,183.0,FRA,36.4,6-4 7-6(4),3,R32,99.0,4.0,2.0,66.0,50.0,40.0,7.0,11.0,3.0,4.0,6.0,1.0,64.0,45.0,31.0,11.0,11.0,3.0,5.0,14.0,2690.0,93.0,823.0,Ruud C.,Simon G.,Mallorca_2021_134770_104468
2021-8994,Mallorca,Grass,32,A,20210621,283,105815,,,Tennys Sandgren,R,188.0,USA,29.9,144719,,,Jaume Munar,R,183.0,ESP,24.1,7-6(3) 7-5,3,R32,121.0,9.0,2.0,80.0,51.0,40.0,15.0,12.0,3.0,4.0,7.0,5.0,82.0,55.0,40.0,13.0,12.0,3.0,5.0,68.0,1011.0,69.0,1009.0,Sandgren T.,Munar J.,Mallorca_2021_105815_144719
2021-8994,Mallorca,Grass,32,A,20210621,284,144895,,,Corentin Moutet,L,178.0,FRA,22.1,144750,,,Lloyd Harris,R,193.0,RSA,24.3,6-4 6-2,3,R32,87.0,2.0,1.0,54.0,36.0,28.0,10.0,9.0,0.0,0.0,6.0,3.0,59.0,34.0,24.0,10.0,9.0,4.0,7.0,85.0,873.0,51.0,1268.0,Moutet C.,Harris L.,Mallorca_2021_144895_144750
2021-8994,Mallorca,Grass,32,A,20210621,286,105173,,,Adrian Mannarino,L,183.0,FRA,32.9,106233,2.0,,Dominic Thiem,R,185.0,AUT,27.7,2-5 RET,3,R16,38.0,2.0,1.0,18.0,9.0,6.0,5.0,3.0,0.0,1.0,1.0,0.0,22.0,12.0,9.0,7.0,4.0,0.0,0.0,42.0,1526.0,5.0,7425.0,Mannarino A.,Thiem D.,Mallorca_2021_105173_106233
2021-8994,Mallorca,Grass,32,A,20210621,287,103852,,,Feliciano Lopez,L,188.0,ESP,39.7,111575,6.0,,Karen Khachanov,R,198.0,RUS,25.0,4-6 6-2 6-4,3,R16,110.0,15.0,8.0,96.0,55.0,42.0,19.0,14.0,6.0,9.0,12.0,4.0,74.0,48.0,32.0,11.0,14.0,2.0,7.0,90.0,830.0,29.0,1965.0,Lopez F.,Khachanov K.,Mallorca_2021_103852_111575
2021-8994,Mallorca,Grass,32,A,20210621,288,105138,3.0,,Roberto Bautista Agut,R,183.0,ESP,33.1,105882,,,Stefano Travaglia,R,185.0,ITA,29.4,6-3 7-5,3,R16,86.0,6.0,0.0,56.0,38.0,32.0,15.0,11.0,2.0,2.0,13.0,2.0,64.0,42.0,32.0,8.0,10.0,4.0,6.0,10.0,3125.0,86.0,870.0,Bautista Agut R.,Travaglia S.,Mallorca_2021_105138_105882
2021-8994,Mallorca,Grass,32,A,20210621,289,105023,,,Sam Querrey,R,198.0,USA,33.7,200005,7.0,,Ugo Humbert,L,188.0,FRA,22.9,W/O,3,R16,0.0,,,,,,,,,,,,,,,,,,,60.0,1113.0,25.0,2270.0,Querrey S.,Humbert U.,Mallorca_2021_105023_200005
2021-8994,Mallorca,Grass,32,A,20210621,290,111442,,,Jordan Thompson,R,183.0,AUS,27.1,127760,,Q,Lukas Klein,R,193.0,SVK,23.2,6-4 6-4,3,R16,73.0,8.0,0.0,52.0,34.0,29.0,11.0,10.0,0.0,0.0,3.0,5.0,57.0,36.0,28.0,10.0,10.0,4.0,6.0,76.0,922.0,256.0,244.0,Thompson J.,Klein L.,Mallorca_2021_111442_127760
2021-8994,Mallorca,Grass,32,A,20210621,291,105807,4.0,,Pablo Carreno Busta,R,188.0,ESP,29.9,106210,,,Jiri Vesely,L,198.0,CZE,27.9,6-4 6-4,3,R16,97.0,0.0,4.0,55.0,34.0,29.0,13.0,10.0,1.0,1.0,9.0,4.0,75.0,51.0,33.0,13.0,10.0,8.0,10.0,13.0,2905.0,71.0,954.0,Carreno Busta P.,Vesely J.,Mallorca_2021_105807_106210
2021-8994,Mallorca,Grass,32,A,20210621,292,134770,5.0,,Casper Ruud,R,183.0,NOR,22.4,105815,,,Tennys Sandgren,R,188.0,USA,29.9,6-3 6-4,3,R16,68.0,4.0,2.0,50.0,38.0,33.0,7.0,10.0,0.0,0.0,11.0,5.0,51.0,36.0,28.0,5.0,9.0,1.0,3.0,14.0,2690.0,68.0,1011.0,Ruud C.,Sandgren T.,Mallorca_2021_134770_105815
2021-8994,Mallorca,Grass,32,A,20210621,293,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.3,144895,,,Corentin Moutet,L,178.0,FRA,22.1,6-4 6-2,3,R16,83.0,6.0,2.0,58.0,41.0,33.0,7.0,9.0,4.0,5.0,2.0,2.0,58.0,38.0,23.0,7.0,9.0,4.0,8.0,2.0,10053.0,85.0,873.0,Medvedev D.,Moutet C.,Mallorca_2021_106421_144895
2021-8994,Mallorca,Grass,32,A,20210621,294,105173,,,Adrian Mannarino,L,183.0,FRA,32.9,103852,,,Feliciano Lopez,L,188.0,ESP,39.7,6-4 3-6 6-3,3,QF,97.0,5.0,1.0,76.0,44.0,36.0,20.0,14.0,1.0,2.0,15.0,2.0,70.0,44.0,36.0,15.0,14.0,3.0,5.0,42.0,1526.0,90.0,830.0,Mannarino A.,Lopez F.,Mallorca_2021_105173_103852
2021-8994,Mallorca,Grass,32,A,20210621,295,105023,,,Sam Querrey,R,198.0,USA,33.7,105138,3.0,,Roberto Bautista Agut,R,183.0,ESP,33.1,6-3 7-6(4),3,QF,91.0,25.0,6.0,72.0,43.0,36.0,17.0,11.0,3.0,3.0,8.0,4.0,80.0,53.0,42.0,11.0,10.0,7.0,8.0,60.0,1113.0,10.0,3125.0,Querrey S.,Bautista Agut R.,Mallorca_2021_105023_105138
2021-8994,Mallorca,Grass,32,A,20210621,296,105807,4.0,,Pablo Carreno Busta,R,188.0,ESP,29.9,111442,,,Jordan Thompson,R,183.0,AUS,27.1,6-4 6-4,3,QF,82.0,1.0,0.0,54.0,41.0,33.0,9.0,10.0,3.0,3.0,8.0,2.0,60.0,36.0,24.0,14.0,10.0,3.0,5.0,13.0,2905.0,76.0,922.0,Carreno Busta P.,Thompson J.,Mallorca_2021_105807_111442
2021-8994,Mallorca,Grass,32,A,20210621,297,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.3,134770,5.0,,Casper Ruud,R,183.0,NOR,22.4,7-5 6-1,3,QF,77.0,8.0,2.0,48.0,29.0,25.0,9.0,9.0,2.0,3.0,2.0,5.0,57.0,33.0,24.0,7.0,10.0,5.0,10.0,2.0,10053.0,14.0,2690.0,Medvedev D.,Ruud C.,Mallorca_2021_106421_134770
2021-8994,Mallorca,Grass,32,A,20210621,298,105023,,,Sam Querrey,R,198.0,USA,33.7,105173,,,Adrian Mannarino,L,183.0,FRA,32.9,6-4 6-3,3,SF,70.0,18.0,2.0,52.0,31.0,30.0,11.0,10.0,1.0,1.0,3.0,5.0,53.0,32.0,26.0,7.0,9.0,4.0,6.0,60.0,1113.0,42.0,1526.0,Querrey S.,Mannarino A.,Mallorca_2021_105023_105173
2021-8994,Mallorca,Grass,32,A,20210621,299,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.3,105807,4.0,,Pablo Carreno Busta,R,188.0,ESP,29.9,3-6 6-3 6-2,3,SF,115.0,10.0,3.0,69.0,37.0,30.0,19.0,13.0,1.0,2.0,5.0,1.0,96.0,76.0,47.0,11.0,13.0,8.0,11.0,2.0,10053.0,13.0,2905.0,Medvedev D.,Carreno Busta P.,Mallorca_2021_106421_105807
2021-8994,Mallorca,Grass,32,A,20210621,300,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.3,105023,,,Sam Querrey,R,198.0,USA,33.7,6-4 6-2,3,F,62.0,10.0,0.0,45.0,28.0,25.0,11.0,9.0,0.0,0.0,11.0,5.0,57.0,31.0,25.0,9.0,9.0,1.0,4.0,2.0,10053.0,60.0,1113.0,Medvedev D.,Querrey S.,Mallorca_2021_106421_105023
2021-8996,Santiago,Clay,32,A,20210308,271,208029,,Q,Holger Rune,R,185.0,DEN,17.8,202104,,Q,Sebastian Baez,R,170.0,ARG,20.1,6-3 6-2,3,R32,79.0,1.0,0.0,53.0,35.0,25.0,13.0,9.0,2.0,3.0,1.0,2.0,58.0,46.0,25.0,4.0,8.0,8.0,12.0,410.0,102.0,257.0,229.0,Rune H.,Baez S.,Santiago_2021_208029_202104
2021-8996,Santiago,Clay,32,A,20210308,272,105413,,,Andrej Martin,R,180.0,SVK,31.4,202103,,SE,Francisco Cerundolo,R,185.0,ARG,22.5,6-1 6-2,3,R32,54.0,1.0,0.0,39.0,22.0,18.0,15.0,8.0,1.0,1.0,0.0,3.0,45.0,28.0,16.0,5.0,7.0,4.0,8.0,104.0,753.0,112.0,686.0,Martin A.,Cerundolo F.,Santiago_2021_105413_202103
2021-8996,Santiago,Clay,32,A,20210308,273,105643,8.0,,Federico Delbonis,L,190.0,ARG,30.4,144719,,,Jaume Munar,R,183.0,ESP,23.8,6-4 6-7(5) 6-4,3,R32,171.0,4.0,3.0,113.0,74.0,42.0,24.0,16.0,7.0,12.0,2.0,5.0,100.0,58.0,40.0,19.0,16.0,4.0,11.0,86.0,851.0,102.0,773.0,Delbonis F.,Munar J.,Santiago_2021_105643_144719
2021-8996,Santiago,Clay,32,A,20210308,275,105155,,,Pedro Sousa,R,180.0,POR,32.7,104919,,,Leonardo Mayer,R,188.0,ARG,33.8,6-2 6-4,3,R32,80.0,3.0,1.0,49.0,28.0,24.0,13.0,9.0,0.0,0.0,0.0,6.0,59.0,30.0,23.0,11.0,9.0,3.0,6.0,110.0,704.0,146.0,504.0,Sousa P.,Mayer L.,Santiago_2021_105155_104919
2021-8996,Santiago,Clay,32,A,20210308,276,105487,,,Facundo Bagnis,L,183.0,ARG,31.0,106065,,,Marco Cecchinato,R,185.0,ITA,28.4,6-7(4) 6-2 6-3,3,R32,154.0,7.0,2.0,94.0,59.0,49.0,15.0,14.0,6.0,7.0,7.0,4.0,111.0,71.0,45.0,20.0,15.0,4.0,9.0,118.0,633.0,89.0,838.0,Bagnis F.,Cecchinato M.,Santiago_2021_105487_106065
2021-8996,Santiago,Clay,32,A,20210308,277,126207,5.0,,Frances Tiafoe,R,188.0,USA,23.1,111797,,WC,Nicolas Jarry,R,198.0,CHI,25.4,7-6(7) 6-7(7) 7-6(7),3,R32,168.0,13.0,4.0,112.0,66.0,53.0,32.0,18.0,0.0,1.0,29.0,9.0,130.0,74.0,57.0,31.0,18.0,2.0,3.0,64.0,1040.0,746.0,27.0,Tiafoe F.,Jarry N.,Santiago_2021_126207_111797
2021-8996,Santiago,Clay,32,A,20210308,278,106148,,,Roberto Carballes Baena,R,183.0,ESP,27.9,106099,6.0,,Salvatore Caruso,R,185.0,ITA,28.2,6-4 7-6(5),3,R32,115.0,6.0,3.0,75.0,46.0,31.0,15.0,11.0,2.0,5.0,1.0,2.0,70.0,44.0,24.0,16.0,11.0,2.0,6.0,97.0,786.0,79.0,898.0,Carballes Baena R.,Caruso S.,Santiago_2021_106148_106099
2021-8996,Santiago,Clay,32,A,20210308,279,207678,,WC,Juan Manuel Cerundolo,L,183.0,ARG,19.3,106174,,WC,Gonzalo Lama,R,180.0,CHI,27.8,7-5 6-2,3,R32,86.0,1.0,1.0,65.0,49.0,33.0,11.0,10.0,9.0,10.0,2.0,3.0,56.0,32.0,21.0,10.0,10.0,1.0,5.0,182.0,392.0,657.0,37.0,Cerundolo J.M.,Lama G.,Santiago_2021_207678_106174
2021-8996,Santiago,Clay,32,A,20210308,280,123755,,,Daniel Elahi Galan,R,191.0,COL,24.7,127157,,,Daniel Altmaier,R,191.0,GER,22.4,7-6(2) 3-6 7-5,3,R32,147.0,6.0,2.0,90.0,46.0,40.0,27.0,16.0,2.0,4.0,14.0,7.0,107.0,58.0,45.0,25.0,17.0,6.0,8.0,121.0,619.0,143.0,516.0,Galan D.E.,Altmaier D.,Santiago_2021_123755_127157
2021-8996,Santiago,Clay,32,A,20210308,282,105948,7.0,,Federico Coria,R,180.0,ARG,28.9,126149,,,Gianluca Mager,R,185.0,ITA,26.2,4-6 7-6(4) 7-6(4),3,R32,190.0,9.0,4.0,129.0,82.0,56.0,31.0,17.0,7.0,9.0,9.0,10.0,140.0,77.0,54.0,34.0,17.0,10.0,11.0,85.0,870.0,101.0,780.0,Coria F.,Mager G.,Santiago_2021_105948_126149
2021-8996,Santiago,Clay,32,A,20210308,283,122669,,Q,Juan Pablo Varillas,R,185.0,PER,25.4,105311,,,Joao Sousa,R,185.0,POR,31.9,6-4 6-1,3,R32,84.0,3.0,0.0,60.0,30.0,21.0,19.0,8.0,9.0,9.0,1.0,5.0,53.0,22.0,16.0,12.0,9.0,4.0,8.0,171.0,414.0,100.0,782.0,Varillas J.P.,Sousa J.,Santiago_2021_122669_105311
2021-8996,Santiago,Clay,32,A,20210308,284,126214,,Q,Alejandro Tabilo,L,188.0,CHI,23.7,106075,,,Jozef Kovalik,R,183.0,SVK,28.3,6-1 0-6 6-4,3,R32,104.0,3.0,4.0,71.0,48.0,32.0,7.0,12.0,5.0,9.0,7.0,3.0,64.0,41.0,28.0,8.0,11.0,1.0,5.0,168.0,419.0,129.0,583.0,Tabilo A.,Kovalik J.,Santiago_2021_126214_106075
2021-8996,Santiago,Clay,32,A,20210308,286,208029,,Q,Holger Rune,R,185.0,DEN,17.8,105332,2.0,,Benoit Paire,R,196.0,FRA,31.8,6-2 6-3,3,R16,61.0,2.0,2.0,48.0,34.0,28.0,6.0,8.0,0.0,0.0,2.0,5.0,60.0,37.0,28.0,4.0,9.0,4.0,8.0,410.0,102.0,29.0,1738.0,Rune H.,Paire B.,Santiago_2021_208029_105332
2021-8996,Santiago,Clay,32,A,20210308,287,105643,8.0,,Federico Delbonis,L,190.0,ARG,30.4,105413,,,Andrej Martin,R,180.0,SVK,31.4,6-0 6-3,3,R16,71.0,3.0,3.0,52.0,30.0,23.0,11.0,8.0,4.0,5.0,3.0,5.0,49.0,32.0,18.0,3.0,7.0,5.0,10.0,86.0,851.0,104.0,753.0,Delbonis F.,Martin A.,Santiago_2021_105643_105413
2021-8996,Santiago,Clay,32,A,20210308,288,111513,4.0,,Laslo Djere,R,188.0,SRB,25.7,105155,,,Pedro Sousa,R,180.0,POR,32.7,5-7 7-5 6-3,3,R16,142.0,6.0,5.0,103.0,58.0,45.0,23.0,17.0,2.0,5.0,2.0,7.0,97.0,46.0,35.0,25.0,16.0,2.0,6.0,57.0,1093.0,110.0,704.0,Djere L.,Sousa P.,Santiago_2021_111513_105155
