tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2023-5014,Shanghai,Hard,128,M,20231002,242,126128,,,Roman Safiullin,R,185.0,RUS,26.1,100644,9.0,,Alexander Zverev,R,198.0,GER,26.4,6-3 6-1,3,R64,74.0,7.0,0.0,47.0,28.0,25.0,10.0,8.0,1.0,1.0,7.0,0.0,55.0,42.0,20.0,8.0,8.0,2.0,6.0,50.0,962.0,10.0,3450.0,Safiullin R.,Zverev A.,Shanghai_2023_126128_100644
2023-5014,Shanghai,Hard,128,M,20231002,241,105916,,,Marton Fucsovics,R,188.0,HUN,31.6,200000,14.0,,Felix Auger Aliassime,R,193.0,CAN,23.1,7-6(3) 4-6 6-3,3,R64,202.0,5.0,5.0,133.0,69.0,43.0,38.0,16.0,9.0,12.0,8.0,6.0,94.0,62.0,48.0,11.0,15.0,1.0,4.0,57.0,887.0,15.0,2340.0,Fucsovics M.,Auger-Aliassime F.,Shanghai_2023_105916_200000
2023-5014,Shanghai,Hard,128,M,20231002,240,202103,20.0,,Francisco Cerundolo,R,185.0,ARG,25.1,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.4,7-6(4) 7-6(5),3,R64,133.0,3.0,4.0,91.0,55.0,42.0,15.0,12.0,1.0,3.0,5.0,0.0,91.0,65.0,47.0,12.0,12.0,8.0,10.0,21.0,1635.0,38.0,1120.0,Cerundolo F.,Mcdonald M.,Shanghai_2023_202103_111456
2023-5014,Shanghai,Hard,128,M,20231002,239,200624,26.0,,Sebastian Korda,R,196.0,USA,23.2,207352,,WC,Bu Yunchaokete,U,,CHN,21.7,6-1 6-4,3,R64,72.0,9.0,2.0,58.0,35.0,28.0,12.0,9.0,0.0,0.0,1.0,2.0,47.0,30.0,20.0,7.0,8.0,3.0,6.0,26.0,1470.0,186.0,331.0,Korda S.,Bu Y.,Shanghai_2023_200624_207352
2023-5014,Shanghai,Hard,128,M,20231002,238,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.6,106426,,,Cristian Garin,R,185.0,CHI,27.3,6-3 6-3,3,R64,91.0,7.0,6.0,55.0,36.0,29.0,7.0,9.0,7.0,9.0,4.0,3.0,61.0,38.0,26.0,5.0,9.0,4.0,9.0,3.0,7490.0,98.0,626.0,Medvedev D.,Garin C.,Shanghai_2023_106421_106426
2023-5014,Shanghai,Hard,128,M,20231002,236,106296,,,Gregoire Barrere,R,183.0,FRA,29.6,132686,,,Nuno Borges,R,185.0,POR,26.6,6-2 6-2,3,R128,62.0,2.0,2.0,53.0,38.0,28.0,10.0,8.0,7.0,7.0,0.0,1.0,43.0,27.0,17.0,6.0,8.0,2.0,6.0,73.0,753.0,85.0,694.0,Barrere G.,Borges N.,Shanghai_2023_106296_132686
2023-5014,Shanghai,Hard,128,M,20231002,235,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,35.7,124186,,,Alexandre Muller,R,183.0,FRA,26.6,6-7(6) 6-3 6-2,3,R128,160.0,0.0,1.0,108.0,78.0,50.0,21.0,15.0,7.0,8.0,10.0,1.0,94.0,57.0,43.0,14.0,14.0,0.0,4.0,245.0,250.0,81.0,726.0,Kukushkin M.,Muller A.,Shanghai_2023_105062_124186
2023-5014,Shanghai,Hard,128,M,20231002,232,126846,,,Aleksandar Vukic,R,188.0,AUS,27.4,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.5,6-4 7-6(7),3,R128,134.0,9.0,0.0,64.0,37.0,32.0,16.0,11.0,0.0,1.0,2.0,2.0,91.0,52.0,35.0,21.0,11.0,4.0,6.0,54.0,918.0,61.0,870.0,Vukic A.,Carballes Baena R.,Shanghai_2023_126846_106148
2023-5014,Shanghai,Hard,128,M,20231002,231,202320,,Q,Beibit Zhukayev,R,,KAZ,22.9,109303,,Q,Stefano Napolitano,R,196.0,ITA,28.4,7-5 7-5,3,R128,114.0,6.0,2.0,67.0,44.0,36.0,15.0,12.0,3.0,3.0,9.0,4.0,89.0,58.0,39.0,17.0,12.0,10.0,12.0,302.0,186.0,252.0,238.0,Zhukayev B.,Napolitano S.,Shanghai_2023_202320_109303
2023-5014,Shanghai,Hard,128,M,20231002,228,132283,,,Lorenzo Sonego,R,191.0,ITA,28.3,210340,,Q,Philip Sekulic,U,,AUS,20.0,6-3 6-2,3,R128,87.0,13.0,0.0,59.0,38.0,31.0,11.0,9.0,4.0,4.0,0.0,0.0,51.0,36.0,22.0,6.0,8.0,5.0,8.0,59.0,880.0,298.0,189.0,Sonego L.,Sekulic P.,Shanghai_2023_132283_210340
2023-5014,Shanghai,Hard,128,M,20231002,227,209279,,Q,Terence Atmane,L,,FRA,21.7,111442,,,Jordan Thompson,R,183.0,AUS,29.4,6-3 3-6 6-1,3,R128,94.0,7.0,4.0,70.0,43.0,31.0,16.0,13.0,5.0,7.0,5.0,0.0,61.0,44.0,30.0,7.0,12.0,2.0,6.0,148.0,417.0,62.0,867.0,Atmane T.,Thompson J.,Shanghai_2023_209279_111442
2023-5014,Shanghai,Hard,128,M,20231002,224,106043,,WC,Diego Schwartzman,R,170.0,ARG,31.1,209414,,,Luca Van Assche,R,,FRA,19.3,5-7 6-3 6-2,3,R128,168.0,0.0,2.0,114.0,76.0,46.0,18.0,15.0,13.0,18.0,8.0,2.0,79.0,52.0,27.0,14.0,14.0,3.0,10.0,130.0,451.0,66.0,816.0,Schwartzman D.,Van Assche L.,Shanghai_2023_106043_209414
2023-5014,Shanghai,Hard,128,M,20231002,223,133297,,,Yosuke Watanuki,R,180.0,JPN,25.4,209992,,WC,Juncheng Shang,L,,CHN,18.6,7-6(7) 4-6 6-4,3,R128,177.0,13.0,4.0,103.0,59.0,43.0,26.0,16.0,7.0,10.0,2.0,1.0,125.0,78.0,50.0,27.0,16.0,9.0,12.0,79.0,731.0,156.0,397.0,Watanuki Y.,Shang J.,Shanghai_2023_133297_209992
2023-5014,Shanghai,Hard,128,M,20231002,220,208014,,Q,Rinky Hijikata,U,,AUS,22.6,111513,,,Laslo Djere,R,188.0,SRB,28.3,7-6(4) 7-5,3,R128,137.0,2.0,3.0,96.0,61.0,48.0,16.0,12.0,7.0,8.0,7.0,5.0,86.0,54.0,38.0,17.0,12.0,3.0,5.0,75.0,747.0,36.0,1190.0,Hijikata R.,Djere L.,Shanghai_2023_208014_111513
2023-5014,Shanghai,Hard,128,M,20231002,219,122298,,,Botic Van De Zandschulp,R,188.0,NED,27.9,106331,,,Christopher Oconnell,R,183.0,AUS,29.3,6-2 6-7(2) 6-4,3,R128,136.0,10.0,2.0,83.0,63.0,48.0,13.0,15.0,2.0,4.0,4.0,1.0,97.0,64.0,47.0,10.0,15.0,4.0,9.0,67.0,805.0,58.0,885.0,Van De Zandschulp B.,O Connell C.,Shanghai_2023_122298_106331
2023-5014,Shanghai,Hard,128,M,20231002,216,208286,,,Matteo Arnaldi,R,183.0,ITA,22.6,200615,,,Alexei Popyrin,R,196.0,AUS,24.1,4-6 6-3 6-4,3,R128,134.0,2.0,2.0,89.0,45.0,34.0,23.0,15.0,2.0,5.0,6.0,1.0,85.0,55.0,37.0,14.0,14.0,4.0,8.0,42.0,1037.0,43.0,1030.0,Arnaldi M.,Popyrin A.,Shanghai_2023_208286_200615
2023-5014,Shanghai,Hard,128,M,20231002,215,200670,,,J J Wolf,R,183.0,USA,24.7,106398,,,Pedro Cachin,R,185.0,ARG,28.4,3-6 6-3 6-4,3,R128,124.0,12.0,3.0,91.0,49.0,42.0,19.0,14.0,7.0,9.0,7.0,4.0,82.0,56.0,41.0,11.0,14.0,2.0,5.0,51.0,955.0,71.0,757.0,Wolf J.J.,Cachin P.,Shanghai_2023_200670_106398
2023-5014,Shanghai,Hard,128,M,20231002,212,124116,,,Sebastian Ofner,R,191.0,AUT,27.3,122669,,,Juan Pablo Varillas,R,185.0,PER,27.9,7-6(3) 7-6(6),3,R128,125.0,12.0,2.0,87.0,50.0,41.0,18.0,12.0,3.0,5.0,6.0,0.0,95.0,62.0,45.0,14.0,12.0,2.0,4.0,49.0,967.0,65.0,825.0,Ofner S.,Varillas J. P.,Shanghai_2023_124116_122669
2023-5014,Shanghai,Hard,128,M,20231002,211,209950,,,Arthur Fils,R,185.0,FRA,19.3,200303,,,Pavel Kotov,R,191.0,RUS,24.8,6-1 6-4,3,R128,77.0,5.0,5.0,55.0,32.0,26.0,10.0,9.0,0.0,1.0,3.0,1.0,53.0,38.0,19.0,9.0,8.0,6.0,10.0,44.0,1020.0,103.0,610.0,Fils A.,Kotov P.,Shanghai_2023_209950_200303
2023-5014,Shanghai,Hard,128,M,20231002,208,202358,,Q,Chun Hsin Tseng,R,175.0,TPE,22.1,207686,,,Alexander Shevchenko,R,,KAZ,22.8,3-6 6-3 6-2,3,R128,111.0,3.0,3.0,79.0,49.0,36.0,16.0,13.0,3.0,5.0,2.0,3.0,70.0,37.0,26.0,17.0,13.0,2.0,6.0,380.0,129.0,84.0,709.0,Tseng C. H.,Shevchenko A.,Shanghai_2023_202358_207686
2023-5014,Shanghai,Hard,128,M,20231002,207,111460,,,Quentin Halys,R,191.0,FRA,26.9,106234,,,Aslan Karatsev,R,185.0,RUS,30.0,7-6(4) 3-6 6-2,3,R128,127.0,5.0,6.0,86.0,45.0,35.0,23.0,14.0,5.0,7.0,8.0,5.0,95.0,57.0,46.0,16.0,15.0,5.0,8.0,76.0,740.0,52.0,943.0,Halys Q.,Karatsev A.,Shanghai_2023_111460_106234
2023-5014,Shanghai,Hard,128,M,20231002,204,106415,,,Yoshihito Nishioka,L,170.0,JPN,28.0,127157,,,Daniel Altmaier,R,191.0,GER,25.0,6-4 3-6 7-6(2),3,R128,173.0,1.0,0.0,91.0,60.0,44.0,21.0,15.0,4.0,5.0,15.0,2.0,92.0,60.0,47.0,19.0,16.0,1.0,2.0,48.0,970.0,47.0,971.0,Nishioka Y.,Altmaier D.,Shanghai_2023_106415_127157
2023-5014,Shanghai,Hard,128,M,20231002,203,105870,,,Yannick Hanfmann,R,193.0,GER,31.8,105902,,Q,James Duckworth,R,183.0,AUS,31.6,6-4 6-7(10) 6-3,3,R128,147.0,12.0,1.0,93.0,68.0,57.0,16.0,16.0,1.0,1.0,10.0,1.0,99.0,63.0,48.0,22.0,15.0,5.0,7.0,53.0,933.0,139.0,438.0,Hanfmann Y.,Duckworth J.,Shanghai_2023_105870_105902
2023-5014,Shanghai,Hard,128,M,20231002,200,105583,,,Dusan Lajovic,R,180.0,SRB,33.2,104527,,,Stan Wawrinka,R,183.0,SUI,38.5,6-4 7-6(7),3,R128,113.0,6.0,1.0,72.0,50.0,36.0,11.0,11.0,2.0,5.0,10.0,1.0,75.0,46.0,35.0,10.0,11.0,4.0,8.0,55.0,913.0,46.0,982.0,Lajovic D.,Wawrinka S.,Shanghai_2023_105583_104527
2023-5014,Shanghai,Hard,128,M,20231002,199,206681,,,Fabian Marozsan,R,191.0,HUN,23.9,126239,,,Arthur Rinderknech,R,196.0,FRA,28.1,7-6(6) 6-2,3,R128,83.0,1.0,2.0,61.0,42.0,35.0,11.0,10.0,0.0,0.0,2.0,3.0,63.0,41.0,33.0,9.0,10.0,2.0,4.0,91.0,662.0,68.0,791.0,Marozsan F.,Rinderknech A.,Shanghai_2023_206681_126239
2023-5014,Shanghai,Hard,128,M,20231002,196,106423,,,Thanasi Kokkinakis,R,196.0,AUS,27.4,104926,,WC,Fabio Fognini,R,178.0,ITA,36.3,6-2 6-4,3,R128,79.0,6.0,2.0,53.0,37.0,31.0,8.0,9.0,2.0,2.0,2.0,3.0,54.0,39.0,26.0,7.0,9.0,2.0,5.0,69.0,766.0,128.0,474.0,Kokkinakis T.,Fognini F.,Shanghai_2023_106423_104926
2023-5014,Shanghai,Hard,128,M,20231002,195,200318,,Q,Yu Hsiou Hsu,U,,TPE,24.5,126845,,,Max Purcell,R,185.0,AUS,25.4,7-6(5) 4-6 6-4,3,R128,168.0,3.0,7.0,123.0,76.0,45.0,20.0,16.0,8.0,15.0,11.0,3.0,104.0,63.0,44.0,13.0,16.0,9.0,16.0,184.0,338.0,41.0,1047.0,Hsu Y.,Purcell M.,Shanghai_2023_200318_126845
2023-5014,Shanghai,Hard,128,M,20231002,192,111190,,,Zhizhen Zhang,R,193.0,CHN,26.9,104755,,,Richard Gasquet,R,185.0,FRA,37.2,6-1 6-2,3,R128,54.0,11.0,1.0,33.0,23.0,22.0,6.0,7.0,0.0,0.0,0.0,3.0,55.0,38.0,17.0,7.0,8.0,6.0,11.0,60.0,872.0,63.0,860.0,Zhang Zh.,Gasquet R.,Shanghai_2023_111190_104755
2023-5014,Shanghai,Hard,128,M,20231002,191,206909,,,Brandon Nakashima,R,185.0,USA,22.1,126523,,,Bernabe Zapata Miralles,R,185.0,ESP,26.7,6-1 7-6(3),3,R128,94.0,9.0,1.0,54.0,37.0,35.0,9.0,10.0,0.0,0.0,0.0,1.0,53.0,31.0,23.0,9.0,9.0,0.0,2.0,122.0,495.0,70.0,766.0,Nakashima B.,Zapata Miralles B.,Shanghai_2023_206909_126523
2023-5014,Shanghai,Hard,128,M,20231002,188,106218,,,Marcos Giron,R,180.0,USA,30.1,123755,,,Daniel Elahi Galan,R,191.0,COL,27.2,6-4 6-2,3,R128,69.0,5.0,1.0,48.0,29.0,25.0,13.0,9.0,2.0,2.0,5.0,0.0,51.0,39.0,25.0,6.0,9.0,0.0,3.0,80.0,730.0,90.0,664.0,Giron M.,Galan D.E.,Shanghai_2023_106218_123755
2023-5014,Shanghai,Hard,128,M,20231002,187,208013,,Q,Dane Sweeny,R,170.0,AUS,22.6,106121,,,Taro Daniel,R,191.0,JPN,30.6,6-2 6-3,3,R128,96.0,1.0,0.0,66.0,37.0,24.0,17.0,9.0,5.0,6.0,3.0,2.0,47.0,24.0,13.0,12.0,8.0,1.0,5.0,273.0,214.0,97.0,629.0,Sweeny D.,Daniel T.,Shanghai_2023_208013_106121
2023-5014,Shanghai,Hard,128,M,20231002,184,144719,,,Jaume Munar,R,183.0,ESP,26.4,144751,,WC,Rigele Te,U,,CHN,25.9,6-2 6-4,3,R128,86.0,11.0,0.0,48.0,38.0,30.0,6.0,9.0,0.0,0.0,4.0,3.0,65.0,36.0,21.0,17.0,9.0,7.0,10.0,82.0,721.0,489.0,82.0,Munar J.,Te R.,Shanghai_2023_144719_144751
2023-5014,Shanghai,Hard,128,M,20231002,183,126128,,,Roman Safiullin,R,185.0,RUS,26.1,104918,,,Andy Murray,R,190.0,GBR,36.3,6-3 6-2,3,R128,99.0,4.0,3.0,64.0,41.0,28.0,11.0,8.0,6.0,7.0,2.0,5.0,63.0,32.0,23.0,9.0,9.0,3.0,8.0,50.0,962.0,39.0,1085.0,Safiullin R.,Murray A.,Shanghai_2023_126128_104918
2023-5014,Shanghai,Hard,128,M,20231002,180,105916,,,Marton Fucsovics,R,188.0,HUN,31.6,106187,,Q,Denis Yevseyev,U,,KAZ,30.3,6-4 6-2,3,R128,86.0,1.0,1.0,54.0,32.0,23.0,16.0,9.0,2.0,2.0,1.0,1.0,47.0,28.0,20.0,10.0,9.0,2.0,5.0,57.0,887.0,260.0,229.0,Fucsovics M.,Yevseyev D.,Shanghai_2023_105916_106187
2023-5014,Shanghai,Hard,128,M,20231002,179,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.4,144895,,,Corentin Moutet,L,178.0,FRA,24.4,6-2 6-3,3,R128,83.0,0.0,2.0,63.0,43.0,34.0,10.0,9.0,4.0,4.0,0.0,0.0,51.0,41.0,23.0,5.0,8.0,0.0,3.0,38.0,1120.0,119.0,497.0,Mcdonald M.,Moutet C.,Shanghai_2023_111456_144895
2023-5014,Shanghai,Hard,128,M,20231002,176,207352,,WC,Bu Yunchaokete,U,,CHN,21.7,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.0,6-7(6) 6-2 2-1 RET,3,R128,140.0,17.0,1.0,74.0,43.0,36.0,15.0,11.0,3.0,4.0,10.0,3.0,86.0,61.0,39.0,10.0,12.0,3.0,7.0,186.0,331.0,45.0,1010.0,Bu Y.,Kecmanovic M.,Shanghai_2023_207352_200175
2023-5014,Shanghai,Hard,128,M,20231002,175,106426,,,Cristian Garin,R,185.0,CHI,27.3,206499,,Q,Aleksandar Kovacevic,U,,USA,25.0,6-4 7-6(10),3,R128,114.0,6.0,0.0,76.0,50.0,37.0,16.0,11.0,2.0,3.0,1.0,1.0,76.0,53.0,36.0,13.0,11.0,2.0,4.0,98.0,626.0,146.0,422.0,Garin C.,Kovacevic A.,Shanghai_2023_106426_206499
2023-0429,Stockholm,Hard,32,A,20231016,300,104792,,PR,Gael Monfils,R,193.0,FRA,37.1,200303,,Q,Pavel Kotov,R,191.0,RUS,24.9,4-6 7-6(6) 6-3,3,F,157.0,7.0,8.0,94.0,59.0,45.0,17.0,15.0,3.0,6.0,2.0,7.0,105.0,72.0,49.0,15.0,16.0,5.0,9.0,140.0,432.0,109.0,565.0,Monfils G.,Kotov P.,Stockholm_2023_104792_200303
2023-0429,Stockholm,Hard,32,A,20231016,299,200303,,Q,Pavel Kotov,R,191.0,RUS,24.9,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.1,6-3 6-4,3,SF,91.0,3.0,1.0,66.0,47.0,37.0,10.0,10.0,2.0,2.0,2.0,0.0,57.0,37.0,23.0,13.0,9.0,1.0,3.0,109.0,565.0,53.0,930.0,Kotov P.,Kecmanovic M.,Stockholm_2023_200303_200175
2023-0429,Stockholm,Hard,32,A,20231016,298,104792,,PR,Gael Monfils,R,193.0,FRA,37.1,111513,,,Laslo Djere,R,188.0,SRB,28.3,7-5 6-2,3,SF,75.0,9.0,3.0,55.0,35.0,29.0,11.0,10.0,5.0,7.0,3.0,2.0,59.0,43.0,22.0,6.0,10.0,2.0,7.0,140.0,432.0,35.0,1180.0,Monfils G.,Djere L.,Stockholm_2023_104792_111513
2023-0429,Stockholm,Hard,32,A,20231016,297,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.1,111200,,WC,Elias Ymer,R,183.0,SWE,27.5,6-0 3-2 RET,3,QF,54.0,0.0,0.0,22.0,9.0,8.0,12.0,5.0,0.0,0.0,1.0,2.0,40.0,23.0,13.0,6.0,6.0,3.0,7.0,53.0,930.0,168.0,369.0,Kecmanovic M.,Ymer E.,Stockholm_2023_200175_111200
2023-0429,Stockholm,Hard,32,A,20231016,296,200303,,Q,Pavel Kotov,R,191.0,RUS,24.9,134868,3.0,,Tallon Griekspoor,R,188.0,NED,27.2,7-6(4) 6-2,3,QF,93.0,3.0,2.0,74.0,52.0,36.0,13.0,10.0,7.0,7.0,5.0,4.0,63.0,39.0,28.0,11.0,10.0,2.0,4.0,109.0,565.0,25.0,1475.0,Kotov P.,Griekspoor T.,Stockholm_2023_200303_134868
2023-0429,Stockholm,Hard,32,A,20231016,295,111513,,,Laslo Djere,R,188.0,SRB,28.3,207830,,LL,Tomas Machac,R,183.0,CZE,23.0,5-7 7-6(5) 6-4,3,QF,188.0,5.0,5.0,123.0,78.0,50.0,20.0,17.0,12.0,18.0,6.0,7.0,126.0,67.0,43.0,28.0,17.0,10.0,16.0,35.0,1180.0,81.0,712.0,Djere L.,Machac T.,Stockholm_2023_111513_207830
2023-0429,Stockholm,Hard,32,A,20231016,294,104792,,PR,Gael Monfils,R,193.0,FRA,37.1,105173,2.0,,Adrian Mannarino,L,183.0,FRA,35.2,7-5 7-6(3),3,QF,105.0,5.0,1.0,68.0,51.0,38.0,12.0,12.0,1.0,3.0,2.0,0.0,68.0,47.0,31.0,14.0,12.0,3.0,6.0,140.0,432.0,24.0,1481.0,Monfils G.,Mannarino A.,Stockholm_2023_104792_105173
2023-0429,Stockholm,Hard,32,A,20231016,293,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.1,208029,1.0,,Holger Rune,R,185.0,DEN,20.4,7-6(3) 6-2,3,R16,104.0,2.0,1.0,73.0,45.0,33.0,18.0,10.0,3.0,4.0,4.0,2.0,73.0,42.0,27.0,16.0,10.0,5.0,8.0,53.0,930.0,6.0,4605.0,Kecmanovic M.,Rune H.,Stockholm_2023_200175_208029
2023-0429,Stockholm,Hard,32,A,20231016,292,111200,,WC,Elias Ymer,R,183.0,SWE,27.5,209976,,Q,Dino Prizmic,U,,CRO,18.1,6-3 3-6 6-2,3,R16,160.0,4.0,1.0,76.0,45.0,31.0,16.0,13.0,1.0,5.0,2.0,2.0,85.0,51.0,31.0,12.0,13.0,3.0,9.0,168.0,369.0,165.0,374.0,Ymer E.,Prizmic D.,Stockholm_2023_111200_209976
2023-0429,Stockholm,Hard,32,A,20231016,291,134868,3.0,,Tallon Griekspoor,R,188.0,NED,27.2,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.5,7-6(3) 6-4,3,R16,114.0,8.0,3.0,85.0,43.0,32.0,23.0,11.0,5.0,6.0,4.0,2.0,72.0,44.0,29.0,17.0,11.0,1.0,3.0,25.0,1475.0,61.0,856.0,Griekspoor T.,Ruusuvuori E.,Stockholm_2023_134868_200325
2023-0429,Stockholm,Hard,32,A,20231016,290,200303,,Q,Pavel Kotov,R,191.0,RUS,24.9,132283,,,Lorenzo Sonego,R,191.0,ITA,28.4,6-4 7-5,3,R16,108.0,0.0,3.0,61.0,40.0,31.0,9.0,11.0,1.0,3.0,1.0,2.0,66.0,39.0,25.0,13.0,11.0,2.0,6.0,109.0,565.0,55.0,925.0,Kotov P.,Sonego L.,Stockholm_2023_200303_132283
2023-0429,Stockholm,Hard,32,A,20231016,289,111513,,,Laslo Djere,R,188.0,SRB,28.3,200670,,,J J Wolf,R,183.0,USA,24.8,7-5 6-4,3,R16,98.0,14.0,0.0,70.0,46.0,33.0,13.0,11.0,2.0,4.0,3.0,3.0,59.0,29.0,21.0,14.0,11.0,1.0,5.0,35.0,1180.0,58.0,895.0,Djere L.,Wolf J.J.,Stockholm_2023_111513_200670
2023-0429,Stockholm,Hard,32,A,20231016,288,207830,,LL,Tomas Machac,R,183.0,CZE,23.0,104527,,,Stan Wawrinka,R,183.0,SUI,38.5,6-4 6-1,3,R16,65.0,3.0,0.0,50.0,31.0,26.0,13.0,9.0,3.0,3.0,1.0,1.0,43.0,27.0,17.0,8.0,8.0,1.0,4.0,81.0,712.0,46.0,992.0,Machac T.,Wawrinka S.,Stockholm_2023_207830_104527
2023-0429,Stockholm,Hard,32,A,20231016,287,104792,,PR,Gael Monfils,R,193.0,FRA,37.1,209209,,Q,Filip Misolic,R,,AUT,22.1,6-4 6-3,3,R16,73.0,11.0,2.0,53.0,35.0,31.0,7.0,9.0,1.0,1.0,2.0,2.0,66.0,37.0,28.0,10.0,10.0,4.0,7.0,140.0,432.0,181.0,350.0,Monfils G.,Misolic F.,Stockholm_2023_104792_209209
2023-0429,Stockholm,Hard,32,A,20231016,286,105173,2.0,,Adrian Mannarino,L,183.0,FRA,35.2,126128,,,Roman Safiullin,R,185.0,RUS,26.1,6-4 6-4,3,R16,91.0,3.0,3.0,58.0,32.0,24.0,12.0,10.0,0.0,2.0,3.0,6.0,61.0,38.0,25.0,8.0,10.0,2.0,6.0,24.0,1481.0,42.0,1007.0,Mannarino A.,Safiullin R.,Stockholm_2023_105173_126128
2023-0429,Stockholm,Hard,32,A,20231016,284,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.1,200418,,WC,Karl Friberg,R,,SWE,24.5,6-4 6-2,3,R32,84.0,3.0,1.0,57.0,35.0,27.0,14.0,9.0,7.0,7.0,6.0,0.0,56.0,37.0,25.0,7.0,9.0,4.0,7.0,53.0,930.0,433.0,103.0,Kecmanovic M.,Friberg K.,Stockholm_2023_200175_200418
2023-0429,Stockholm,Hard,32,A,20231016,283,111200,,WC,Elias Ymer,R,183.0,SWE,27.5,105138,,,Roberto Bautista Agut,R,183.0,ESP,35.5,6-4 6-4,3,R32,86.0,7.0,0.0,46.0,28.0,23.0,14.0,10.0,0.0,1.0,1.0,4.0,65.0,40.0,25.0,11.0,10.0,3.0,6.0,168.0,369.0,49.0,961.0,Ymer E.,Bautista Agut R.,Stockholm_2023_111200_105138
2023-0429,Stockholm,Hard,32,A,20231016,282,209976,,Q,Dino Prizmic,U,,CRO,18.1,208103,6.0,,Jiri Lehecka,R,185.0,CZE,21.9,6-3 7-5,3,R32,101.0,2.0,1.0,61.0,41.0,34.0,10.0,11.0,0.0,1.0,4.0,1.0,70.0,46.0,30.0,11.0,10.0,4.0,7.0,165.0,374.0,30.0,1357.0,Prizmic D.,Lehecka J.,Stockholm_2023_209976_208103
2023-0429,Stockholm,Hard,32,A,20231016,280,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.5,133975,,Q,Benjamin Hassan,R,183.0,GER,28.6,6-2 6-1,3,R32,56.0,2.0,1.0,48.0,31.0,24.0,11.0,8.0,0.0,0.0,1.0,4.0,36.0,17.0,10.0,6.0,7.0,1.0,5.0,61.0,856.0,161.0,382.0,Ruusuvuori E.,Hassan B.,Stockholm_2023_200325_133975
2023-0429,Stockholm,Hard,32,A,20231016,279,132283,,,Lorenzo Sonego,R,191.0,ITA,28.4,105583,,,Dusan Lajovic,R,180.0,SRB,33.2,4-6 6-3 6-4,3,R32,139.0,14.0,2.0,99.0,62.0,44.0,24.0,15.0,5.0,6.0,0.0,0.0,82.0,63.0,44.0,11.0,14.0,3.0,5.0,55.0,925.0,51.0,933.0,Sonego L.,Lajovic D.,Stockholm_2023_132283_105583
2023-0429,Stockholm,Hard,32,A,20231016,278,200303,,Q,Pavel Kotov,R,191.0,RUS,24.9,111153,7.0,,Christopher Eubanks,R,201.0,USA,27.4,6-7(2) 6-3 7-6(5),3,R32,147.0,4.0,6.0,108.0,70.0,57.0,19.0,17.0,3.0,3.0,12.0,3.0,99.0,66.0,55.0,15.0,16.0,3.0,4.0,109.0,565.0,32.0,1328.0,Kotov P.,Eubanks C.,Stockholm_2023_200303_111153
2023-0429,Stockholm,Hard,32,A,20231016,277,200670,,,J J Wolf,R,183.0,USA,24.8,202104,5.0,,Sebastian Baez,R,170.0,ARG,22.7,7-6(5) 6-2,3,R32,104.0,4.0,0.0,58.0,29.0,22.0,20.0,10.0,1.0,2.0,2.0,0.0,81.0,56.0,35.0,10.0,10.0,4.0,7.0,58.0,895.0,28.0,1410.0,Wolf J.J.,Baez S.,Stockholm_2023_200670_202104
2023-0429,Stockholm,Hard,32,A,20231016,276,111513,,,Laslo Djere,R,188.0,SRB,28.3,209863,,WC,Leo Borg,R,183.0,SWE,20.4,6-3 6-3,3,R32,80.0,3.0,2.0,59.0,37.0,26.0,12.0,9.0,4.0,5.0,2.0,6.0,59.0,38.0,28.0,4.0,9.0,5.0,9.0,35.0,1180.0,359.0,140.0,Djere L.,Borg L.,Stockholm_2023_111513_209863
2023-0429,Stockholm,Hard,32,A,20231016,275,104527,,,Stan Wawrinka,R,183.0,SUI,38.5,127339,,,Borna Gojo,R,196.0,CRO,25.6,7-5 6-4,3,R32,90.0,7.0,3.0,69.0,41.0,30.0,18.0,11.0,5.0,6.0,10.0,6.0,67.0,41.0,30.0,13.0,11.0,7.0,10.0,46.0,992.0,76.0,747.0,Wawrinka S.,Gojo B.,Stockholm_2023_104527_127339
