tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2020-0506,Buenos Aires,Clay,32,A,20200210,300,134770,8.0,,Casper Ruud,R,183.0,NOR,21.1,105155,,LL,Pedro Sousa,R,180.0,POR,31.7,6-1 6-4,3,F,70.0,3.0,0.0,48.0,32.0,27.0,10.0,9.0,0.0,0.0,1.0,3.0,49.0,28.0,19.0,9.0,8.0,1.0,4.0,45.0,1079.0,145.0,373.0,Ruud C.,Sousa P.,Buenos Aires_2020_134770_105155
2020-0506,Buenos Aires,Clay,32,A,20200210,299,105155,,LL,Pedro Sousa,R,180.0,POR,31.7,106043,1.0,,Diego Schwartzman,R,170.0,ARG,27.4,W/O,3,SF,0.0,,,,,,,,,,,,,,,,,,,145.0,373.0,14.0,2325.0,Sousa P.,Schwartzman D.,Buenos Aires_2020_105155_106043
2020-0506,Buenos Aires,Clay,32,A,20200210,298,134770,8.0,,Casper Ruud,R,183.0,NOR,21.1,106228,,,Juan Ignacio Londero,R,180.0,ARG,26.4,4-6 7-5 6-1,3,SF,132.0,11.0,1.0,82.0,55.0,42.0,18.0,15.0,4.0,6.0,4.0,3.0,69.0,44.0,28.0,15.0,14.0,2.0,6.0,45.0,1079.0,69.0,807.0,Ruud C.,Londero J.I.,Buenos Aires_2020_134770_106228
2020-0506,Buenos Aires,Clay,32,A,20200210,297,106043,1.0,,Diego Schwartzman,R,170.0,ARG,27.4,104655,,,Pablo Cuevas,R,180.0,URU,34.1,5-7 7-6(11) 7-5,3,QF,221.0,1.0,3.0,142.0,107.0,67.0,16.0,18.0,8.0,12.0,14.0,4.0,124.0,74.0,53.0,22.0,18.0,8.0,12.0,14.0,2325.0,48.0,1017.0,Schwartzman D.,Cuevas P.,Buenos Aires_2020_106043_104655
2020-0506,Buenos Aires,Clay,32,A,20200210,296,105155,,LL,Pedro Sousa,R,180.0,POR,31.7,106329,,,Thiago Monteiro,L,183.0,BRA,25.6,7-6(5) 6-4,3,QF,102.0,8.0,4.0,81.0,50.0,37.0,13.0,11.0,6.0,8.0,3.0,2.0,77.0,50.0,32.0,15.0,11.0,4.0,7.0,145.0,373.0,92.0,634.0,Sousa P.,Monteiro T.,Buenos Aires_2020_105155_106329
2020-0506,Buenos Aires,Clay,32,A,20200210,295,134770,8.0,,Casper Ruud,R,183.0,NOR,21.1,105583,3.0,,Dusan Lajovic,R,180.0,SRB,29.6,7-5 6-1,3,QF,85.0,0.0,1.0,61.0,40.0,28.0,13.0,10.0,4.0,5.0,3.0,1.0,61.0,38.0,22.0,11.0,9.0,3.0,7.0,45.0,1079.0,23.0,1596.0,Ruud C.,Lajovic D.,Buenos Aires_2020_134770_105583
2020-0506,Buenos Aires,Clay,32,A,20200210,294,106228,,,Juan Ignacio Londero,R,180.0,ARG,26.4,105550,2.0,,Guido Pella,L,185.0,ARG,29.7,6-4 7-6(4),3,QF,114.0,5.0,3.0,68.0,41.0,29.0,20.0,11.0,2.0,4.0,1.0,3.0,85.0,51.0,33.0,17.0,11.0,8.0,11.0,69.0,807.0,27.0,1560.0,Londero J.I.,Pella G.,Buenos Aires_2020_106228_105550
2020-0506,Buenos Aires,Clay,32,A,20200210,293,106043,1.0,,Diego Schwartzman,R,170.0,ARG,27.4,105643,,,Federico Delbonis,L,190.0,ARG,29.3,6-3 4-6 6-2,3,R16,152.0,0.0,9.0,95.0,55.0,40.0,15.0,13.0,8.0,12.0,2.0,7.0,98.0,54.0,34.0,15.0,14.0,6.0,13.0,14.0,2325.0,87.0,666.0,Schwartzman D.,Delbonis F.,Buenos Aires_2020_106043_105643
2020-0506,Buenos Aires,Clay,32,A,20200210,292,104655,,,Pablo Cuevas,R,180.0,URU,34.1,105077,7.0,,Albert Ramos,L,188.0,ESP,32.0,6-4 4-6 6-4,3,R16,160.0,9.0,4.0,100.0,55.0,37.0,25.0,15.0,10.0,13.0,4.0,3.0,95.0,58.0,38.0,19.0,15.0,7.0,11.0,48.0,1017.0,42.0,1130.0,Cuevas P.,Ramos-Vinolas A.,Buenos Aires_2020_104655_105077
2020-0506,Buenos Aires,Clay,32,A,20200210,291,106329,,,Thiago Monteiro,L,183.0,BRA,25.6,106432,4.0,,Borna Coric,R,188.0,CRO,23.2,6-4 7-6(6),3,R16,105.0,3.0,1.0,64.0,43.0,37.0,12.0,11.0,1.0,2.0,6.0,1.0,70.0,49.0,39.0,8.0,11.0,1.0,3.0,92.0,634.0,31.0,1320.0,Monteiro T.,Coric B.,Buenos Aires_2020_106329_106432
2020-0506,Buenos Aires,Clay,32,A,20200210,290,105155,,LL,Pedro Sousa,R,180.0,POR,31.7,106075,,Q,Jozef Kovalik,R,183.0,SVK,27.2,7-6(3) 7-6(5),3,R16,130.0,4.0,3.0,103.0,71.0,45.0,19.0,12.0,9.0,10.0,3.0,4.0,95.0,54.0,36.0,22.0,12.0,6.0,7.0,145.0,373.0,129.0,405.0,Sousa P.,Kovalik J.,Buenos Aires_2020_105155_106075
2020-0506,Buenos Aires,Clay,32,A,20200210,289,134770,8.0,,Casper Ruud,R,183.0,NOR,21.1,106148,,,Roberto Carballes Baena,R,183.0,ESP,26.8,6-1 6-0,3,R16,57.0,3.0,2.0,38.0,28.0,21.0,7.0,7.0,0.0,0.0,1.0,4.0,39.0,21.0,11.0,4.0,6.0,2.0,7.0,45.0,1079.0,88.0,664.0,Ruud C.,Carballes Baena R.,Buenos Aires_2020_134770_106148
2020-0506,Buenos Aires,Clay,32,A,20200210,288,105583,3.0,,Dusan Lajovic,R,180.0,SRB,29.6,124079,,Q,Pedro Martinez,R,185.0,ESP,22.7,7-6(6) 7-6(6),3,R16,127.0,7.0,4.0,93.0,55.0,40.0,21.0,12.0,4.0,5.0,1.0,1.0,93.0,74.0,49.0,9.0,12.0,3.0,4.0,23.0,1596.0,142.0,379.0,Lajovic D.,Martinez P.,Buenos Aires_2020_105583_124079
2020-0506,Buenos Aires,Clay,32,A,20200210,287,106228,,,Juan Ignacio Londero,R,180.0,ARG,26.4,111513,6.0,,Laslo Djere,R,188.0,SRB,24.6,6-7(3) 6-2 6-1,3,R16,119.0,6.0,0.0,76.0,42.0,33.0,24.0,13.0,2.0,2.0,10.0,9.0,85.0,55.0,36.0,15.0,14.0,4.0,9.0,69.0,807.0,35.0,1265.0,Londero J.I.,Djere L.,Buenos Aires_2020_106228_111513
2020-0506,Buenos Aires,Clay,32,A,20200210,286,105550,2.0,,Guido Pella,L,185.0,ARG,29.7,105487,,Q,Facundo Bagnis,L,183.0,ARG,29.9,7-6(2) 6-7(2) 6-4,3,R16,192.0,9.0,3.0,122.0,82.0,57.0,19.0,17.0,5.0,7.0,7.0,2.0,133.0,96.0,56.0,23.0,17.0,10.0,13.0,27.0,1560.0,134.0,392.0,Pella G.,Bagnis F.,Buenos Aires_2020_105550_105487
2020-0506,Buenos Aires,Clay,32,A,20200210,284,105643,,,Federico Delbonis,L,190.0,ARG,29.3,106198,,,Hugo Dellien,R,180.0,BOL,26.6,1-6 6-3 7-5,3,R32,119.0,2.0,3.0,88.0,61.0,36.0,12.0,14.0,2.0,6.0,2.0,0.0,84.0,65.0,42.0,10.0,14.0,5.0,9.0,87.0,666.0,77.0,738.0,Delbonis F.,Dellien H.,Buenos Aires_2020_105643_106198
2020-0506,Buenos Aires,Clay,32,A,20200210,283,104655,,,Pablo Cuevas,R,180.0,URU,34.1,132283,,,Lorenzo Sonego,R,191.0,ITA,24.7,6-4 6-4,3,R32,97.0,3.0,3.0,63.0,41.0,32.0,13.0,10.0,3.0,3.0,3.0,1.0,64.0,38.0,27.0,14.0,10.0,5.0,7.0,48.0,1017.0,49.0,980.0,Cuevas P.,Sonego L.,Buenos Aires_2020_104655_132283
2020-0506,Buenos Aires,Clay,32,A,20200210,282,105077,7.0,,Albert Ramos,L,188.0,ESP,32.0,104919,,WC,Leonardo Mayer,R,188.0,ARG,32.7,4-6 6-3 7-5,3,R32,134.0,3.0,1.0,88.0,61.0,47.0,17.0,16.0,2.0,3.0,9.0,6.0,86.0,59.0,44.0,14.0,15.0,4.0,6.0,42.0,1130.0,107.0,529.0,Ramos-Vinolas A.,Mayer L.,Buenos Aires_2020_105077_104919
2020-0506,Buenos Aires,Clay,32,A,20200210,280,106329,,,Thiago Monteiro,L,183.0,BRA,25.6,144719,,,Jaume Munar,R,183.0,ESP,22.7,6-3 6-3,3,R32,101.0,5.0,0.0,74.0,50.0,40.0,6.0,9.0,10.0,11.0,3.0,7.0,72.0,40.0,24.0,14.0,9.0,7.0,11.0,92.0,634.0,95.0,618.0,Monteiro T.,Munar J.,Buenos Aires_2020_106329_144719
2020-0506,Buenos Aires,Clay,32,A,20200210,279,106075,,Q,Jozef Kovalik,R,183.0,SVK,27.2,144895,,,Corentin Moutet,L,178.0,FRA,20.8,6-3 7-6(4),3,R32,130.0,4.0,3.0,83.0,39.0,31.0,23.0,11.0,7.0,8.0,1.0,2.0,78.0,55.0,34.0,11.0,10.0,6.0,8.0,129.0,405.0,76.0,742.0,Kovalik J.,Moutet C.,Buenos Aires_2020_106075_144895
2020-0506,Buenos Aires,Clay,32,A,20200210,278,105155,,LL,Pedro Sousa,R,180.0,POR,31.7,207680,,WC,Facundo Diaz Acosta,L,183.0,ARG,19.1,4-6 6-2 6-3,3,R32,110.0,3.0,5.0,89.0,54.0,41.0,19.0,14.0,5.0,7.0,5.0,8.0,80.0,48.0,32.0,13.0,13.0,7.0,11.0,145.0,373.0,471.0,65.0,Sousa P.,Diaz Acosta F.,Buenos Aires_2020_105155_207680
2020-0506,Buenos Aires,Clay,32,A,20200210,277,134770,8.0,,Casper Ruud,R,183.0,NOR,21.1,104665,,,Pablo Andujar,R,180.0,ESP,34.0,6-2 6-3,3,R32,72.0,6.0,1.0,55.0,38.0,30.0,9.0,9.0,0.0,0.0,0.0,4.0,47.0,27.0,18.0,8.0,8.0,4.0,7.0,45.0,1079.0,58.0,887.0,Ruud C.,Andujar P.,Buenos Aires_2020_134770_104665
2020-0506,Buenos Aires,Clay,32,A,20200210,276,106148,,,Roberto Carballes Baena,R,183.0,ESP,26.8,106065,,,Marco Cecchinato,R,185.0,ITA,27.3,6-4 7-6(3),3,R32,99.0,2.0,1.0,78.0,53.0,40.0,11.0,11.0,5.0,6.0,6.0,6.0,65.0,30.0,24.0,17.0,11.0,1.0,3.0,88.0,664.0,73.0,758.0,Carballes Baena R.,Cecchinato M.,Buenos Aires_2020_106148_106065
2020-0506,Buenos Aires,Clay,32,A,20200210,275,124079,,Q,Pedro Martinez,R,185.0,ESP,22.7,106249,,LL,Joao Domingues,R,178.0,POR,26.3,7-6(0) 7-5,3,R32,138.0,1.0,1.0,96.0,64.0,44.0,17.0,12.0,8.0,10.0,2.0,1.0,84.0,47.0,27.0,19.0,12.0,10.0,13.0,142.0,379.0,175.0,286.0,Martinez P.,Domingues J.,Buenos Aires_2020_124079_106249
2020-0506,Buenos Aires,Clay,32,A,20200210,273,111513,6.0,,Laslo Djere,R,188.0,SRB,24.6,202103,,WC,Francisco Cerundolo,R,185.0,ARG,21.4,6-2 2-6 6-4,3,R32,119.0,0.0,6.0,80.0,51.0,32.0,15.0,13.0,1.0,5.0,0.0,2.0,91.0,54.0,29.0,18.0,13.0,6.0,11.0,35.0,1265.0,239.0,197.0,Djere L.,Cerundolo F.,Buenos Aires_2020_111513_202103
2020-0506,Buenos Aires,Clay,32,A,20200210,272,106228,,,Juan Ignacio Londero,R,180.0,ARG,26.4,106110,,Q,Filip Horansky,R,175.0,SVK,27.0,6-4 4-6 6-2,3,R32,118.0,1.0,1.0,74.0,44.0,33.0,18.0,14.0,3.0,6.0,5.0,1.0,92.0,46.0,30.0,22.0,14.0,5.0,10.0,69.0,807.0,182.0,277.0,Londero J.I.,Horansky F.,Buenos Aires_2020_106228_106110
2020-0506,Buenos Aires,Clay,32,A,20200210,271,105487,,Q,Facundo Bagnis,L,183.0,ARG,29.9,105413,,SE,Andrej Martin,R,180.0,SVK,30.3,6-4 6-1,3,R32,84.0,4.0,1.0,51.0,34.0,26.0,10.0,9.0,0.0,1.0,1.0,0.0,58.0,35.0,18.0,10.0,8.0,6.0,10.0,134.0,392.0,93.0,629.0,Bagnis F.,Martin A.,Buenos Aires_2020_105487_105413
2020-0424,New York,Hard,32,A,20200210,300,106378,8.0,,Kyle Edmund,R,188.0,GBR,25.0,104312,,,Andreas Seppi,R,190.0,ITA,35.9,7-5 6-1,3,F,81.0,11.0,0.0,48.0,33.0,31.0,9.0,10.0,0.0,0.0,4.0,2.0,65.0,44.0,29.0,7.0,9.0,4.0,7.0,62.0,845.0,98.0,601.0,Edmund K.,Seppi A.,New York_2020_106378_104312
2020-0424,New York,Hard,32,A,20200210,299,104312,,,Andreas Seppi,R,190.0,ITA,35.9,105359,,Q,Jason Jung,R,178.0,TPE,30.6,6-3 6-2,3,SF,83.0,3.0,0.0,50.0,35.0,25.0,7.0,8.0,2.0,3.0,5.0,1.0,76.0,49.0,28.0,8.0,9.0,8.0,13.0,98.0,601.0,131.0,400.0,Seppi A.,Jung J.,New York_2020_104312_105359
2020-0424,New York,Hard,32,A,20200210,298,106378,8.0,,Kyle Edmund,R,188.0,GBR,25.0,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,20.4,6-1 6-4,3,SF,71.0,8.0,2.0,63.0,42.0,33.0,10.0,9.0,2.0,2.0,3.0,3.0,49.0,30.0,16.0,12.0,8.0,4.0,7.0,62.0,845.0,54.0,921.0,Edmund K.,Kecmanovic M.,New York_2020_106378_200175
2020-0424,New York,Hard,32,A,20200210,297,104312,,,Andreas Seppi,R,190.0,ITA,35.9,111442,,,Jordan Thompson,R,183.0,AUS,25.8,6-7(2) 6-4 6-1,3,QF,134.0,7.0,1.0,82.0,59.0,46.0,14.0,15.0,2.0,3.0,6.0,4.0,102.0,66.0,46.0,16.0,14.0,4.0,8.0,98.0,601.0,63.0,843.0,Seppi A.,Thompson J.,New York_2020_104312_111442
2020-0424,New York,Hard,32,A,20200210,296,105359,,Q,Jason Jung,R,178.0,TPE,30.6,124187,3.0,,Reilly Opelka,R,211.0,USA,22.4,5-7 6-4 6-4,3,QF,111.0,4.0,1.0,86.0,49.0,39.0,24.0,16.0,3.0,4.0,24.0,3.0,94.0,56.0,42.0,22.0,16.0,5.0,7.0,131.0,400.0,40.0,1152.0,Jung J.,Opelka R.,New York_2020_105359_124187
2020-0424,New York,Hard,32,A,20200210,295,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,20.4,200005,4.0,,Ugo Humbert,L,188.0,FRA,21.6,3-6 6-2 6-4,3,QF,108.0,3.0,1.0,79.0,53.0,41.0,12.0,13.0,4.0,5.0,7.0,2.0,78.0,49.0,35.0,16.0,14.0,2.0,5.0,54.0,921.0,43.0,1121.0,Kecmanovic M.,Humbert U.,New York_2020_200175_200005
2020-0424,New York,Hard,32,A,20200210,294,106378,8.0,,Kyle Edmund,R,188.0,GBR,25.0,126952,,,Soon Woo Kwon,R,180.0,KOR,22.1,3-6 6-2 7-6(5),3,QF,127.0,7.0,3.0,90.0,59.0,44.0,15.0,15.0,2.0,5.0,6.0,2.0,80.0,51.0,37.0,16.0,14.0,3.0,6.0,62.0,845.0,84.0,672.0,Edmund K.,Kwon S.W.,New York_2020_106378_126952
2020-0424,New York,Hard,32,A,20200210,293,111442,,,Jordan Thompson,R,183.0,AUS,25.8,104545,1.0,,John Isner,R,206.0,USA,34.7,7-6(2) 6-7(3) 6-3,3,R16,151.0,2.0,1.0,108.0,71.0,57.0,25.0,17.0,5.0,5.0,22.0,2.0,105.0,74.0,57.0,17.0,16.0,3.0,4.0,63.0,843.0,18.0,1940.0,Thompson J.,Isner J.,New York_2020_111442_104545
2020-0424,New York,Hard,32,A,20200210,292,104312,,,Andreas Seppi,R,190.0,ITA,35.9,105449,,,Steve Johnson,R,188.0,USA,30.1,7-6(4) 6-3,3,R16,89.0,2.0,3.0,68.0,44.0,31.0,11.0,11.0,4.0,8.0,4.0,2.0,63.0,33.0,24.0,10.0,10.0,2.0,7.0,98.0,601.0,75.0,745.0,Seppi A.,Johnson S.,New York_2020_104312_105449
2020-0424,New York,Hard,32,A,20200210,291,124187,3.0,,Reilly Opelka,R,211.0,USA,22.4,106415,,,Yoshihito Nishioka,L,170.0,JPN,24.3,6-4 6-4,3,R16,75.0,20.0,2.0,69.0,50.0,39.0,10.0,10.0,4.0,4.0,0.0,0.0,60.0,50.0,31.0,7.0,10.0,4.0,6.0,40.0,1152.0,64.0,842.0,Opelka R.,Nishioka Y.,New York_2020_124187_106415
2020-0424,New York,Hard,32,A,20200210,290,105359,,Q,Jason Jung,R,178.0,TPE,30.6,111815,7.0,,Cameron Norrie,L,188.0,GBR,24.4,6-4 6-4,3,R16,77.0,4.0,1.0,51.0,33.0,26.0,10.0,10.0,0.0,1.0,6.0,4.0,69.0,52.0,32.0,7.0,10.0,3.0,6.0,131.0,400.0,59.0,885.0,Jung J.,Norrie C.,New York_2020_105359_111815
2020-0424,New York,Hard,32,A,20200210,289,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,20.4,103893,,Q,Paolo Lorenzi,R,183.0,ITA,38.1,6-3 6-3,3,R16,73.0,3.0,1.0,55.0,26.0,21.0,15.0,9.0,2.0,3.0,1.0,2.0,50.0,25.0,16.0,11.0,9.0,2.0,6.0,54.0,921.0,116.0,472.0,Kecmanovic M.,Lorenzi P.,New York_2020_200175_103893
2020-0424,New York,Hard,32,A,20200210,288,200005,4.0,,Ugo Humbert,L,188.0,FRA,21.6,106218,,,Marcos Giron,R,180.0,USA,26.5,6-1 6-0,3,R16,50.0,5.0,0.0,37.0,24.0,21.0,7.0,7.0,0.0,0.0,1.0,1.0,44.0,34.0,17.0,1.0,6.0,3.0,8.0,43.0,1121.0,113.0,483.0,Humbert U.,Giron M.,New York_2020_200005_106218
2020-0424,New York,Hard,32,A,20200210,287,106378,8.0,,Kyle Edmund,R,188.0,GBR,25.0,136440,,,Dominik Koepfer,L,180.0,GER,25.7,6-2 6-4,3,R16,93.0,2.0,2.0,83.0,54.0,37.0,13.0,9.0,7.0,8.0,4.0,1.0,49.0,30.0,19.0,9.0,9.0,3.0,7.0,62.0,845.0,94.0,626.0,Edmund K.,Koepfer D.,New York_2020_106378_136440
2020-0424,New York,Hard,32,A,20200210,286,126952,,,Soon Woo Kwon,R,180.0,KOR,22.1,105683,2.0,,Milos Raonic,R,196.0,CAN,29.1,7-6(4) 6-7(4) 6-4,3,R16,144.0,5.0,1.0,105.0,75.0,59.0,20.0,17.0,7.0,7.0,33.0,4.0,96.0,64.0,57.0,17.0,17.0,1.0,2.0,84.0,672.0,32.0,1305.0,Kwon S.W.,Raonic M.,New York_2020_126952_105683
2020-0424,New York,Hard,32,A,20200210,284,111442,,,Jordan Thompson,R,183.0,AUS,25.8,103333,,,Ivo Karlovic,R,208.0,CRO,40.9,6-3 7-6(2),3,R32,83.0,6.0,1.0,63.0,49.0,42.0,8.0,11.0,1.0,1.0,11.0,2.0,69.0,46.0,30.0,13.0,10.0,4.0,5.0,63.0,843.0,122.0,436.0,Thompson J.,Karlovic I.,New York_2020_111442_103333
2020-0424,New York,Hard,32,A,20200210,283,104312,,,Andreas Seppi,R,190.0,ITA,35.9,106000,,,Damir Dzumhur,R,172.0,BIH,27.7,6-3 1-6 7-6(6),3,R32,127.0,6.0,3.0,94.0,54.0,33.0,22.0,14.0,3.0,7.0,7.0,4.0,100.0,57.0,42.0,19.0,14.0,6.0,9.0,98.0,601.0,100.0,594.0,Seppi A.,Dzumhur D.,New York_2020_104312_106000
2020-0424,New York,Hard,32,A,20200210,282,105449,,,Steve Johnson,R,188.0,USA,30.1,105815,5.0,,Tennys Sandgren,R,188.0,USA,28.5,6-7(5) 6-3 7-6(3),3,R32,140.0,7.0,2.0,114.0,67.0,55.0,27.0,17.0,4.0,5.0,14.0,3.0,97.0,59.0,47.0,24.0,16.0,6.0,8.0,75.0,745.0,53.0,923.0,Johnson S.,Sandgren T.,New York_2020_105449_105815
2020-0424,New York,Hard,32,A,20200210,280,106415,,,Yoshihito Nishioka,L,170.0,JPN,24.3,105967,,,Henri Laaksonen,R,185.0,SUI,27.8,6-3 0-6 6-2,3,R32,97.0,2.0,2.0,77.0,48.0,29.0,18.0,12.0,3.0,6.0,3.0,4.0,86.0,58.0,39.0,10.0,11.0,6.0,9.0,64.0,842.0,114.0,480.0,Nishioka Y.,Laaksonen H.,New York_2020_106415_105967
2020-0424,New York,Hard,32,A,20200210,279,105359,,Q,Jason Jung,R,178.0,TPE,30.6,104731,,,Kevin Anderson,R,203.0,RSA,33.7,7-6(6) 6-4,3,R32,88.0,6.0,1.0,58.0,31.0,29.0,19.0,11.0,0.0,1.0,17.0,3.0,71.0,36.0,28.0,20.0,11.0,3.0,5.0,131.0,400.0,120.0,445.0,Jung J.,Anderson K.,New York_2020_105359_104731
2020-0424,New York,Hard,32,A,20200210,278,111815,7.0,,Cameron Norrie,L,188.0,GBR,24.4,208108,,WC,Brian Shi,R,,USA,19.9,7-5 6-3,3,R32,79.0,5.0,3.0,51.0,35.0,25.0,10.0,10.0,1.0,3.0,5.0,2.0,68.0,38.0,22.0,14.0,11.0,4.0,9.0,59.0,885.0,,,Norrie C.,Shi B.,New York_2020_111815_208108
2020-0424,New York,Hard,32,A,20200210,277,200175,6.0,,Miomir Kecmanovic,R,183.0,SRB,20.4,126205,,,Tommy Paul,R,185.0,USA,22.7,6-4 6-2,3,R32,77.0,2.0,0.0,53.0,33.0,25.0,10.0,9.0,3.0,4.0,2.0,4.0,72.0,38.0,26.0,11.0,9.0,7.0,11.0,54.0,921.0,70.0,778.0,Kecmanovic M.,Paul T.,New York_2020_200175_126205
2020-0424,New York,Hard,32,A,20200210,276,103893,,Q,Paolo Lorenzi,R,183.0,ITA,38.1,105905,,Q,Danilo Petrovic,R,203.0,SRB,28.0,4-6 6-4 6-0,3,R32,121.0,2.0,4.0,93.0,59.0,38.0,18.0,13.0,8.0,11.0,12.0,10.0,88.0,57.0,35.0,10.0,13.0,8.0,14.0,116.0,472.0,159.0,328.0,Lorenzi P.,Petrovic D.,New York_2020_103893_105905
2020-0424,New York,Hard,32,A,20200210,275,106218,,,Marcos Giron,R,180.0,USA,26.5,106058,,WC,Jack Sock,R,185.0,USA,27.3,6-3 6-4,3,R32,76.0,2.0,0.0,57.0,37.0,28.0,12.0,10.0,3.0,5.0,4.0,0.0,56.0,33.0,17.0,14.0,9.0,6.0,10.0,113.0,483.0,,,Giron M.,Sock J.,New York_2020_106218_106058
2020-0424,New York,Hard,32,A,20200210,273,106378,8.0,,Kyle Edmund,R,188.0,GBR,25.0,106034,,,Yasutaka Uchiyama,R,183.0,JPN,27.5,7-5 6-4,3,R32,103.0,3.0,2.0,71.0,35.0,30.0,17.0,11.0,5.0,6.0,8.0,4.0,74.0,46.0,31.0,13.0,11.0,5.0,8.0,62.0,845.0,97.0,604.0,Edmund K.,Uchiyama Y.,New York_2020_106378_106034
2020-0424,New York,Hard,32,A,20200210,272,136440,,,Dominik Koepfer,L,180.0,GER,25.7,111790,,WC,Brayden Schnur,R,193.0,CAN,24.6,6-4 6-3,3,R32,76.0,3.0,1.0,50.0,38.0,25.0,7.0,10.0,2.0,5.0,3.0,1.0,63.0,39.0,22.0,8.0,9.0,9.0,14.0,94.0,626.0,121.0,440.0,Koepfer D.,Schnur B.,New York_2020_136440_111790
2020-0424,New York,Hard,32,A,20200210,271,126952,,,Soon Woo Kwon,R,180.0,KOR,22.1,104424,,Q,Go Soeda,R,178.0,JPN,35.4,6-2 6-7(2) 6-3,3,R32,134.0,10.0,4.0,90.0,51.0,38.0,25.0,15.0,3.0,4.0,7.0,3.0,100.0,61.0,39.0,20.0,14.0,5.0,9.0,84.0,672.0,112.0,500.0,Kwon S.W.,Soeda G.,New York_2020_126952_104424
2020-0407,Rotterdam,Hard,32,A,20200210,300,104792,3.0,,Gael Monfils,R,193.0,FRA,33.4,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.5,6-2 6-4,3,F,86.0,5.0,0.0,61.0,41.0,29.0,11.0,9.0,1.0,2.0,1.0,5.0,55.0,32.0,20.0,9.0,9.0,7.0,11.0,9.0,2860.0,21.0,1666.0,Monfils G.,Auger-Aliassime F.,Rotterdam_2020_104792_200000
2020-0407,Rotterdam,Hard,32,A,20200210,299,104792,3.0,,Gael Monfils,R,193.0,FRA,33.4,105936,,,Filip Krajinovic,R,185.0,SRB,27.9,6-4 7-6(5),3,SF,105.0,14.0,1.0,71.0,55.0,43.0,8.0,11.0,0.0,1.0,3.0,2.0,86.0,63.0,40.0,12.0,11.0,7.0,9.0,9.0,2860.0,39.0,1158.0,Monfils G.,Krajinovic F.,Rotterdam_2020_104792_105936
2020-0407,Rotterdam,Hard,32,A,20200210,298,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.5,105807,,,Pablo Carreno Busta,R,188.0,ESP,28.5,7-6(2) 6-4,3,SF,109.0,16.0,2.0,71.0,48.0,45.0,9.0,11.0,4.0,4.0,4.0,1.0,79.0,49.0,33.0,18.0,11.0,4.0,5.0,21.0,1666.0,30.0,1332.0,Auger-Aliassime F.,Carreno Busta P.,Rotterdam_2020_200000_105807
2020-0407,Rotterdam,Hard,32,A,20200210,297,105936,,,Filip Krajinovic,R,185.0,SRB,27.9,126094,7.0,,Andrey Rublev,R,188.0,RUS,22.3,7-6(2) 6-4,3,QF,90.0,5.0,0.0,72.0,41.0,33.0,18.0,11.0,4.0,5.0,10.0,0.0,64.0,43.0,32.0,11.0,11.0,3.0,5.0,39.0,1158.0,15.0,2174.0,Krajinovic F.,Rublev A.,Rotterdam_2020_105936_126094
2020-0407,Rotterdam,Hard,32,A,20200210,296,104792,3.0,,Gael Monfils,R,193.0,FRA,33.4,105554,,,Daniel Evans,R,175.0,GBR,29.7,7-6(5) 6-2,3,QF,112.0,8.0,2.0,60.0,43.0,33.0,9.0,10.0,1.0,2.0,2.0,2.0,78.0,43.0,30.0,14.0,10.0,3.0,6.0,9.0,2860.0,33.0,1296.0,Monfils G.,Evans D.,Rotterdam_2020_104792_105554
2020-0407,Rotterdam,Hard,32,A,20200210,295,105807,,,Pablo Carreno Busta,R,188.0,ESP,28.5,206173,,WC,Jannik Sinner,R,188.0,ITA,18.4,7-5 3-6 7-6(6),3,QF,164.0,6.0,2.0,120.0,81.0,57.0,21.0,16.0,12.0,14.0,9.0,1.0,113.0,68.0,54.0,21.0,17.0,5.0,7.0,30.0,1332.0,79.0,710.0,Carreno Busta P.,Sinner J.,Rotterdam_2020_105807_206173
2020-0407,Rotterdam,Hard,32,A,20200210,294,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.5,105379,,,Aljaz Bedene,R,181.0,SLO,30.5,6-4 7-6(6),3,QF,111.0,10.0,1.0,74.0,54.0,43.0,9.0,11.0,2.0,3.0,3.0,1.0,74.0,39.0,31.0,19.0,11.0,1.0,3.0,21.0,1666.0,52.0,940.0,Auger-Aliassime F.,Bedene A.,Rotterdam_2020_200000_105379
