url,tournament_name,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,loser_name,loser_rank,Wsets,Lsets,minutes,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,w_ace,l_ace,w_df,l_df,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,winner_id,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,loser_id,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_age,loser_age,tournament_level,best_of,winner_entry_LL,winner_entry_Q,winner_entry_WC,loser_entry_LL,loser_entry_Q,loser_entry_WC,winner_is_seeded,loser_is_seeded,tournament_id,match_id
https://www.livesport.com/en/match/lxHbtvnC/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,03:15,finished,alcaraz c.,3.0,nishioka y.,65.0,3.0,0.0,82.0,6.0,6.0,6.0,,,0.0,1.0,4.0,,,14.0,1.0,3.0,3.0,Alcaraz Carlos,Spain,2003-05-05,right,207989,Nishioka Yoshihito,Japan,1995-09-27,left,106415,32.0,36.0,19.0,33.0,12.0,11.0,17.0,11.0,0.0,0.0,4.0,10.0,60.0,61.0,21.0,29.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_207989_106415
https://www.livesport.com/en/match/2N53wauo/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,05:00,finished,fils a.,21.0,halys q.,74.0,3.0,1.0,151.0,6.0,4.0,7.0,7.0,,2.0,6.0,6.0,5.0,,12.0,24.0,5.0,4.0,Fils Arthur,France,2004-06-12,right,209950,Halys Quentin,France,1996-10-26,right,111460,64.0,79.0,59.0,81.0,21.0,21.0,24.0,23.0,5.0,6.0,4.0,7.0,120.0,125.0,20.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_209950_111460
https://www.livesport.com/en/match/Sb4lm6rT/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,04:05,finished,moutet c.,69.0,krueger m.,146.0,3.0,1.0,219.0,4.0,6.0,7.0,6.0,,6.0,4.0,6.0,4.0,,7.0,4.0,5.0,5.0,Moutet Corentin,France,1999-04-19,left,144895,Krueger Mitchell,USA,1994-01-12,right,106283,68.0,99.0,57.0,83.0,21.0,21.0,23.0,29.0,5.0,9.0,6.0,11.0,147.0,137.0,25.0,31.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_144895_106283
https://www.livesport.com/en/match/As2d0eqL/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,06:05,finished,michelsen a.,42.0,mccabe j.,258.0,3.0,0.0,138.0,7.0,6.0,7.0,,,5.0,3.0,6.0,,,8.0,10.0,2.0,4.0,Michelsen Alex,USA,2004-08-25,right,210506,McCabe James,Australia,2003-07-05,right,400557,61.0,76.0,48.0,65.0,17.0,16.0,14.0,19.0,0.0,0.0,12.0,14.0,96.0,110.0,20.0,21.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_210506_400557
https://www.livesport.com/en/match/AHM9Uzgg/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,12:10,finished,tien l.,121.0,medvedev d.,5.0,3.0,2.0,293.0,6.0,7.0,6.0,1.0,7.0,3.0,6.0,7.0,6.0,6.0,7.0,20.0,4.0,9.0,Tien Learner,USA,2005-12-02,left,210530,Medvedev Daniil,Russia,1996-02-11,right,106421,86.0,142.0,67.0,95.0,26.0,26.0,26.0,32.0,14.0,24.0,6.0,15.0,201.0,169.0,19.0,28.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_210530_106421
https://www.livesport.com/en/match/pvROwyXq/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,09:15,finished,sinner j.,1.0,schoolkate t.,173.0,3.0,1.0,170.0,4.0,6.0,6.0,6.0,,6.0,4.0,1.0,3.0,,14.0,13.0,5.0,10.0,Sinner Jannik,Italy,2001-08-16,right,206173,Schoolkate Tristan,Australia,2001-02-26,right,724717,48.0,62.0,59.0,83.0,18.0,18.0,21.0,19.0,0.0,1.0,8.0,13.0,100.0,138.0,23.0,23.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_206173_724717
https://www.livesport.com/en/match/p4YMYaVs/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,04:55,finished,giron m.,46.0,etcheverry t. m.,38.0,3.0,2.0,244.0,7.0,3.0,7.0,3.0,6.0,5.0,6.0,5.0,6.0,4.0,8.0,14.0,1.0,1.0,Giron Marcos,USA,1993-07-24,right,106218,Etcheverry Tomas Martin,Argentina,1999-07-18,right,144869,64.0,98.0,60.0,94.0,26.0,26.0,34.0,30.0,11.0,19.0,6.0,14.0,163.0,153.0,31.0,25.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_106218_144869
https://www.livesport.com/en/match/O8napVVO/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,04:15,finished,fritz t.,4.0,garin c.,150.0,3.0,0.0,84.0,6.0,6.0,6.0,,,2.0,1.0,0.0,,,8.0,2.0,1.0,3.0,Fritz Taylor,USA,1997-10-28,right,126203,Garin Cristian,Chile,1996-05-30,right,106426,32.0,40.0,20.0,40.0,11.0,10.0,12.0,7.0,0.0,0.0,2.0,9.0,60.0,62.0,27.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_126203_106426
https://www.livesport.com/en/match/4WclK0Gl/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,03:40,finished,de minaur a.,8.0,boyer t.,136.0,3.0,0.0,121.0,6.0,6.0,6.0,,,2.0,4.0,3.0,,,6.0,3.0,3.0,2.0,De Minaur Alex,Australia,1999-02-17,right,200282,Boyer Tristan,USA,2001-04-21,right,695415,30.0,34.0,40.0,63.0,13.0,14.0,21.0,11.0,1.0,2.0,8.0,14.0,64.0,96.0,25.0,23.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_200282_695415
https://www.livesport.com/en/match/Kla5f3Oj/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,02:45,finished,monfils g.,41.0,altmaier d.,101.0,3.0,0.0,140.0,7.0,6.0,7.0,,,5.0,3.0,6.0,,,12.0,4.0,8.0,2.0,Monfils Gael,France,1986-09-01,right,104792,Altmaier Daniel,Germany,1998-09-12,right,127157,47.0,57.0,36.0,55.0,17.0,16.0,21.0,22.0,2.0,5.0,5.0,10.0,99.0,99.0,38.0,26.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_104792_127157
https://www.livesport.com/en/match/WMuxIIwC/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,02:55,retired,cerundolo f.,31.0,diaz acosta f.,73.0,1.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Cerundolo Francisco,Argentina,1998-08-13,right,202103,Diaz Acosta Facundo,Argentina,2000-12-15,left,207680,12.0,17.0,7.0,18.0,4.0,5.0,5.0,3.0,1.0,2.0,2.0,6.0,26.0,27.0,26.0,24.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_202103_207680
https://www.livesport.com/en/match/tCPKrBYg/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,02:55,finished,musetti l.,15.0,shapovalov d.,56.0,3.0,0.0,160.0,7.0,7.0,6.0,,,6.0,6.0,2.0,,,3.0,5.0,4.0,15.0,Musetti Lorenzo,Italy,2002-03-03,right,207518,Shapovalov Denis,Canada,1999-04-15,left,133430,58.0,76.0,46.0,65.0,16.0,16.0,19.0,20.0,4.0,5.0,8.0,11.0,111.0,112.0,22.0,25.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_207518_133430
https://www.livesport.com/en/match/GzR9XBIO/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,07:05,finished,sonego l.,55.0,fonseca j.,112.0,3.0,2.0,221.0,6.0,6.0,6.0,3.0,6.0,7.0,3.0,1.0,6.0,3.0,12.0,11.0,3.0,6.0,Sonego Lorenzo,Italy,1995-05-11,right,132283,Fonseca Joao,Brazil,2006-08-21,right,211663,73.0,95.0,62.0,88.0,23.0,23.0,27.0,29.0,5.0,6.0,7.0,12.0,140.0,148.0,29.0,18.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_132283_211663
https://www.livesport.com/en/match/df6zFtyG/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,02:25,finished,khachanov k.,19.0,diallo g.,86.0,3.0,1.0,197.0,7.0,4.0,6.0,6.0,,6.0,6.0,3.0,3.0,,10.0,15.0,1.0,4.0,Khachanov Karen,Russia,1996-05-21,right,111575,Diallo Gabriel,Canada,2001-09-24,right,209113,56.0,71.0,66.0,87.0,20.0,20.0,32.0,22.0,4.0,5.0,7.0,10.0,122.0,135.0,28.0,23.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_111575_209113
https://www.livesport.com/en/match/buGBT076/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,01:10,finished,kecmanovic m.,51.0,hurkacz h.,17.0,3.0,0.0,108.0,6.0,6.0,6.0,,,4.0,4.0,2.0,,,6.0,14.0,0.0,6.0,Kecmanovic Miomir,Serbia,1999-08-31,right,200175,Hurkacz Hubert,Poland,1997-02-11,right,128034,38.0,49.0,41.0,53.0,14.0,14.0,24.0,11.0,2.0,2.0,7.0,11.0,84.0,82.0,25.0,27.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_200175_128034
https://www.livesport.com/en/match/2gbjni1C/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,07:15,finished,rune h.,13.0,berrettini m.,34.0,3.0,1.0,206.0,7.0,2.0,6.0,7.0,,6.0,6.0,3.0,6.0,,8.0,16.0,6.0,2.0,Rune Holger,Denmark,2003-04-29,right,208029,Berrettini Matteo,Italy,1996-04-12,right,126610,59.0,81.0,70.0,108.0,21.0,20.0,28.0,23.0,6.0,10.0,7.0,10.0,127.0,149.0,21.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_208029_126610
https://www.livesport.com/en/match/tzOpt3f5/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,03:25,finished,shelton b.,20.0,carreno-busta p.,182.0,3.0,1.0,158.0,6.0,6.0,6.0,6.0,,3.0,3.0,7.0,4.0,,17.0,3.0,4.0,1.0,Shelton Ben,USA,2002-10-09,left,210097,Carreno-Busta Pablo,Spain,1991-07-12,right,105807,58.0,68.0,59.0,74.0,20.0,20.0,30.0,19.0,6.0,6.0,1.0,5.0,111.0,109.0,22.0,33.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_210097_105807
https://www.livesport.com/en/match/OnXg5sRH/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-16,06:25,finished,marozsan f.,59.0,tiafoe f.,16.0,3.0,2.0,200.0,6.0,6.0,3.0,6.0,6.0,7.0,4.0,6.0,4.0,1.0,14.0,19.0,6.0,10.0,Marozsan Fabian,Hungary,1999-10-08,right,206681,Tiafoe Frances,USA,1998-01-20,right,126207,74.0,101.0,67.0,85.0,24.0,24.0,39.0,28.0,17.0,20.0,11.0,17.0,172.0,150.0,25.0,26.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_206681_126207
https://www.livesport.com/en/match/AuPGIzXI/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,03:15,finished,paul t.,11.0,carballes baena r.,57.0,3.0,0.0,144.0,7.0,6.0,6.0,,,6.0,2.0,0.0,,,7.0,3.0,2.0,10.0,Paul Tommy,USA,1997-05-17,right,126205,Carballes Baena Roberto,Spain,1993-03-23,right,106148,37.0,47.0,37.0,54.0,13.0,13.0,20.0,9.0,3.0,5.0,9.0,16.0,86.0,98.0,27.0,31.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_126205_106148
https://www.livesport.com/en/match/dQO8XjHD/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,04:15,finished,alcaraz c.,3.0,borges n.,33.0,3.0,1.0,177.0,6.0,6.0,6.0,6.0,,2.0,4.0,7.0,2.0,,9.0,3.0,3.0,1.0,Alcaraz Carlos,Spain,2003-05-05,right,207989,Borges Nuno,Portugal,1997-02-19,right,132686,56.0,67.0,60.0,94.0,19.0,19.0,24.0,23.0,3.0,3.0,8.0,13.0,109.0,137.0,21.0,27.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_207989_132686
https://www.livesport.com/en/match/rcPLRqZh/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,05:05,finished,zverev a.,2.0,fearnley j.,92.0,3.0,0.0,121.0,6.0,6.0,6.0,,,3.0,4.0,4.0,,,7.0,6.0,1.0,6.0,Zverev Alexander,Germany,1997-04-20,right,100644,Fearnley Jacob,Great Britain,2001-07-15,right,745390,46.0,58.0,32.0,52.0,15.0,14.0,12.0,13.0,4.0,6.0,7.0,12.0,81.0,79.0,27.0,23.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_100644_745390
https://www.livesport.com/en/match/Q7wgDlEM/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,05:35,finished,davidovich fokina a.,66.0,mensik j.,48.0,3.0,2.0,208.0,3.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,4.0,16.0,3.0,7.0,Davidovich Fokina Alejandro,Spain,1999-06-05,right,200221,Mensik Jakub,Czech Republic,2005-09-01,right,210150,74.0,108.0,67.0,81.0,24.0,25.0,25.0,24.0,17.0,22.0,3.0,9.0,156.0,142.0,25.0,19.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_200221_210150
https://www.livesport.com/en/match/0tzD4L8F/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,09:00,retired,humbert u.,14.0,fils a.,21.0,2.0,1.0,155.0,4.0,7.0,6.0,0.0,0.0,6.0,5.0,4.0,0.0,0.0,3.0,6.0,6.0,2.0,Humbert Ugo,France,1998-06-26,left,200005,Fils Arthur,France,2004-06-12,right,209950,50.0,66.0,42.0,66.0,16.0,17.0,15.0,18.0,4.0,7.0,5.0,10.0,102.0,101.0,26.0,20.0,Grand Slam,5,False,False,False,False,False,False,1,1,melbourne_2025,melbourne_2025_200005_209950
https://www.livesport.com/en/match/SbjzDvhK/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,09:15,finished,djokovic n.,7.0,machac t.,25.0,3.0,0.0,142.0,6.0,6.0,6.0,,,1.0,4.0,4.0,,,9.0,4.0,4.0,5.0,Djokovic Novak,Serbia,1987-05-22,right,104925,Machac Tomas,Czech Republic,2000-10-13,right,207830,41.0,51.0,35.0,55.0,14.0,13.0,15.0,12.0,2.0,3.0,10.0,15.0,79.0,87.0,37.0,24.0,Grand Slam,5,False,False,False,False,False,False,1,1,melbourne_2025,melbourne_2025_104925_207830
https://www.livesport.com/en/match/OCQ0ZCn1/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,3rd Round,2025-01-17,09:35,finished,lehecka j.,29.0,bonzi b.,64.0,3.0,0.0,109.0,6.0,6.0,6.0,,,2.0,3.0,3.0,,,9.0,1.0,1.0,2.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Bonzi Benjamin,France,1996-06-09,right,126127,42.0,52.0,29.0,51.0,13.0,13.0,14.0,19.0,2.0,2.0,3.0,8.0,76.0,85.0,23.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_208103_126127
